date,ticker,horizon,predicted_close,actual_close,error,abs_error,direction_correct
2026-02-03 15:20:00+05:30,RELIANCE,10m,1402.5289306640625,1458.5,-55.9710693359375,55.9710693359375,0
2026-02-03 15:20:00+05:30,RELIANCE,30m,1404.28564453125,1457.300048828125,-53.014404296875,53.014404296875,0
2026-02-03 15:20:00+05:30,RELIANCE,1h,1403.03466796875,1458.0,-54.96533203125,54.96533203125,0
2026-02-04 09:20:00+05:30,RELIANCE,10m,1403.7330322265625,1456.5999755859375,-52.866943359375,52.866943359375,1
2026-02-04 09:20:00+05:30,RELIANCE,30m,1405.697265625,1458.5999755859375,-52.9027099609375,52.9027099609375,0
2026-02-04 09:20:00+05:30,RELIANCE,1h,1404.4248046875,1456.5999755859375,-52.1751708984375,52.1751708984375,1
2026-02-04 09:30:00+05:30,RELIANCE,10m,1404.744384765625,1457.300048828125,-52.5556640625,52.5556640625,0
2026-02-04 09:30:00+05:30,RELIANCE,30m,1406.894287109375,1463.0,-56.105712890625,56.105712890625,0
2026-02-04 09:30:00+05:30,RELIANCE,1h,1405.6202392578125,1455.4000244140625,-49.77978515625,49.77978515625,1
2026-02-04 09:40:00+05:30,RELIANCE,10m,1405.5716552734375,1458.5999755859375,-53.0283203125,53.0283203125,0
2026-02-04 09:40:00+05:30,RELIANCE,30m,1407.881591796875,1458.0,-50.118408203125,50.118408203125,0
2026-02-04 09:40:00+05:30,RELIANCE,1h,1406.588134765625,1456.9000244140625,-50.3118896484375,50.3118896484375,1
2026-02-04 09:50:00+05:30,RELIANCE,10m,1406.3509521484375,1463.0,-56.6490478515625,56.6490478515625,0
2026-02-04 09:50:00+05:30,RELIANCE,30m,1408.8060302734375,1456.5999755859375,-47.7939453125,47.7939453125,1
2026-02-04 09:50:00+05:30,RELIANCE,1h,1407.4788818359375,1455.0,-47.5211181640625,47.5211181640625,1
2026-02-04 10:00:00+05:30,RELIANCE,10m,1407.05859375,1458.0,-50.94140625,50.94140625,1
2026-02-04 10:00:00+05:30,RELIANCE,30m,1409.632568359375,1455.4000244140625,-45.7674560546875,45.7674560546875,1
2026-02-04 10:00:00+05:30,RELIANCE,1h,1408.266357421875,1454.300048828125,-46.03369140625,46.03369140625,1
2026-02-04 10:10:00+05:30,RELIANCE,10m,1407.794921875,1456.5999755859375,-48.8050537109375,48.8050537109375,1
2026-02-04 10:10:00+05:30,RELIANCE,30m,1410.4176025390625,1456.9000244140625,-46.482421875,46.482421875,1
2026-02-04 10:10:00+05:30,RELIANCE,1h,1409.0240478515625,1451.5999755859375,-42.575927734375,42.575927734375,1
2026-02-04 10:20:00+05:30,RELIANCE,10m,1408.505615234375,1455.4000244140625,-46.8944091796875,46.8944091796875,1
2026-02-04 10:20:00+05:30,RELIANCE,30m,1411.1876220703125,1455.0,-43.8123779296875,43.8123779296875,1
2026-02-04 10:20:00+05:30,RELIANCE,1h,1409.7587890625,1450.300048828125,-40.541259765625,40.541259765625,1
2026-02-04 10:30:00+05:30,RELIANCE,10m,1409.1986083984375,1456.9000244140625,-47.701416015625,47.701416015625,0
2026-02-04 10:30:00+05:30,RELIANCE,30m,1411.9293212890625,1454.300048828125,-42.3707275390625,42.3707275390625,1
2026-02-04 10:30:00+05:30,RELIANCE,1h,1410.464599609375,1450.0999755859375,-39.6353759765625,39.6353759765625,1
2026-02-04 10:40:00+05:30,RELIANCE,10m,1409.913330078125,1455.0,-45.086669921875,45.086669921875,1
2026-02-04 10:40:00+05:30,RELIANCE,30m,1412.7056884765625,1451.5999755859375,-38.894287109375,38.894287109375,1
2026-02-04 10:40:00+05:30,RELIANCE,1h,1411.20263671875,1452.0,-40.79736328125,40.79736328125,1
2026-02-04 10:50:00+05:30,RELIANCE,10m,1410.6563720703125,1454.300048828125,-43.6436767578125,43.6436767578125,1
2026-02-04 10:50:00+05:30,RELIANCE,30m,1413.5103759765625,1450.300048828125,-36.7896728515625,36.7896728515625,1
2026-02-04 10:50:00+05:30,RELIANCE,1h,1411.9708251953125,1454.5,-42.5291748046875,42.5291748046875,1
2026-02-04 11:00:00+05:30,RELIANCE,10m,1411.546630859375,1451.5999755859375,-40.0533447265625,40.0533447265625,1
2026-02-04 11:00:00+05:30,RELIANCE,30m,1414.4656982421875,1450.0999755859375,-35.63427734375,35.63427734375,1
2026-02-04 11:00:00+05:30,RELIANCE,1h,1412.87060546875,1453.5999755859375,-40.7293701171875,40.7293701171875,1
2026-02-04 11:10:00+05:30,RELIANCE,10m,1412.52392578125,1450.300048828125,-37.776123046875,37.776123046875,1
2026-02-04 11:10:00+05:30,RELIANCE,30m,1415.532958984375,1452.0,-36.467041015625,36.467041015625,0
2026-02-04 11:10:00+05:30,RELIANCE,1h,1413.8739013671875,1451.800048828125,-37.9261474609375,37.9261474609375,0
2026-02-04 11:20:00+05:30,RELIANCE,10m,1413.45751953125,1450.0999755859375,-36.6424560546875,36.6424560546875,1
2026-02-04 11:20:00+05:30,RELIANCE,30m,1416.559814453125,1454.5,-37.940185546875,37.940185546875,0
2026-02-04 11:20:00+05:30,RELIANCE,1h,1414.8436279296875,1453.0,-38.1563720703125,38.1563720703125,0
2026-02-04 11:30:00+05:30,RELIANCE,10m,1414.5672607421875,1452.0,-37.4327392578125,37.4327392578125,0
2026-02-04 11:30:00+05:30,RELIANCE,30m,1417.7701416015625,1453.5999755859375,-35.829833984375,35.829833984375,0
2026-02-04 11:30:00+05:30,RELIANCE,1h,1415.9769287109375,1454.199951171875,-38.2230224609375,38.2230224609375,0
2026-02-04 11:40:00+05:30,RELIANCE,10m,1415.25048828125,1454.5,-39.24951171875,39.24951171875,0
2026-02-04 11:40:00+05:30,RELIANCE,30m,1418.519287109375,1451.800048828125,-33.28076171875,33.28076171875,1
2026-02-04 11:40:00+05:30,RELIANCE,1h,1416.666015625,1455.5999755859375,-38.9339599609375,38.9339599609375,0
2026-02-04 11:50:00+05:30,RELIANCE,10m,1416.114990234375,1453.5999755859375,-37.4849853515625,37.4849853515625,1
2026-02-04 11:50:00+05:30,RELIANCE,30m,1419.4542236328125,1453.0,-33.5457763671875,33.5457763671875,1
2026-02-04 11:50:00+05:30,RELIANCE,1h,1417.6298828125,1453.5999755859375,-35.9700927734375,35.9700927734375,1
2026-02-04 12:00:00+05:30,RELIANCE,10m,1416.9014892578125,1451.800048828125,-34.8985595703125,34.8985595703125,1
2026-02-04 12:00:00+05:30,RELIANCE,30m,1420.3128662109375,1454.199951171875,-33.8870849609375,33.8870849609375,0
2026-02-04 12:00:00+05:30,RELIANCE,1h,1418.5369873046875,1454.9000244140625,-36.363037109375,36.363037109375,0
2026-02-04 12:10:00+05:30,RELIANCE,10m,1417.52001953125,1453.0,-35.47998046875,35.47998046875,0
2026-02-04 12:10:00+05:30,RELIANCE,30m,1420.9986572265625,1455.5999755859375,-34.601318359375,34.601318359375,0
2026-02-04 12:10:00+05:30,RELIANCE,1h,1419.2484130859375,1454.699951171875,-35.4515380859375,35.4515380859375,0
2026-02-04 12:20:00+05:30,RELIANCE,10m,1417.9688720703125,1454.199951171875,-36.2310791015625,36.2310791015625,0
2026-02-04 12:20:00+05:30,RELIANCE,30m,1421.5140380859375,1453.5999755859375,-32.0859375,32.0859375,0
2026-02-04 12:20:00+05:30,RELIANCE,1h,1419.753173828125,1456.800048828125,-37.046875,37.046875,0
2026-02-04 12:30:00+05:30,RELIANCE,10m,1418.5458984375,1455.5999755859375,-37.0540771484375,37.0540771484375,0
2026-02-04 12:30:00+05:30,RELIANCE,30m,1422.1351318359375,1454.9000244140625,-32.764892578125,32.764892578125,0
2026-02-04 12:30:00+05:30,RELIANCE,1h,1420.3734130859375,1455.9000244140625,-35.526611328125,35.526611328125,0
2026-02-04 12:40:00+05:30,RELIANCE,10m,1419.2203369140625,1453.5999755859375,-34.379638671875,34.379638671875,1
2026-02-04 12:40:00+05:30,RELIANCE,30m,1422.878173828125,1454.699951171875,-31.82177734375,31.82177734375,1
2026-02-04 12:40:00+05:30,RELIANCE,1h,1421.1405029296875,1454.9000244140625,-33.759521484375,33.759521484375,1
2026-02-04 12:50:00+05:30,RELIANCE,10m,1419.854736328125,1454.9000244140625,-35.0452880859375,35.0452880859375,0
2026-02-04 12:50:00+05:30,RELIANCE,30m,1423.56298828125,1456.800048828125,-33.237060546875,33.237060546875,0
2026-02-04 12:50:00+05:30,RELIANCE,1h,1421.83154296875,1455.5999755859375,-33.7684326171875,33.7684326171875,0
2026-02-04 13:00:00+05:30,RELIANCE,10m,1420.380859375,1454.699951171875,-34.319091796875,34.319091796875,1
2026-02-04 13:00:00+05:30,RELIANCE,30m,1424.091064453125,1455.9000244140625,-31.8089599609375,31.8089599609375,0
2026-02-04 13:00:00+05:30,RELIANCE,1h,1422.2716064453125,1455.699951171875,-33.4283447265625,33.4283447265625,0
2026-02-04 13:10:00+05:30,RELIANCE,10m,1420.9576416015625,1456.800048828125,-35.8424072265625,35.8424072265625,0
2026-02-04 13:10:00+05:30,RELIANCE,30m,1424.6802978515625,1454.9000244140625,-30.2197265625,30.2197265625,0
2026-02-04 13:10:00+05:30,RELIANCE,1h,1422.7734375,1456.5,-33.7265625,33.7265625,0
2026-02-04 13:20:00+05:30,RELIANCE,10m,1421.3671875,1455.9000244140625,-34.5328369140625,34.5328369140625,1
2026-02-04 13:20:00+05:30,RELIANCE,30m,1425.0811767578125,1455.5999755859375,-30.518798828125,30.518798828125,1
2026-02-04 13:20:00+05:30,RELIANCE,1h,1422.966552734375,1454.4000244140625,-31.4334716796875,31.4334716796875,1
2026-02-04 13:30:00+05:30,RELIANCE,10m,1422.1845703125,1454.9000244140625,-32.7154541015625,32.7154541015625,1
2026-02-04 13:30:00+05:30,RELIANCE,30m,1425.9537353515625,1455.699951171875,-29.7462158203125,29.7462158203125,1
2026-02-04 13:30:00+05:30,RELIANCE,1h,1423.8096923828125,1453.9000244140625,-30.09033203125,30.09033203125,1
2026-02-04 13:40:00+05:30,RELIANCE,10m,1423.0845947265625,1455.5999755859375,-32.515380859375,32.515380859375,0
2026-02-04 13:40:00+05:30,RELIANCE,30m,1426.90771484375,1456.5,-29.59228515625,29.59228515625,0
2026-02-04 13:40:00+05:30,RELIANCE,1h,1424.7469482421875,1451.0,-26.2530517578125,26.2530517578125,1
2026-02-04 13:50:00+05:30,RELIANCE,10m,1424.0318603515625,1455.699951171875,-31.6680908203125,31.6680908203125,0
2026-02-04 13:50:00+05:30,RELIANCE,30m,1427.920166015625,1454.4000244140625,-26.4798583984375,26.4798583984375,1
2026-02-04 13:50:00+05:30,RELIANCE,1h,1425.737060546875,1450.800048828125,-25.06298828125,25.06298828125,1
2026-02-04 14:00:00+05:30,RELIANCE,10m,1424.815185546875,1456.5,-31.684814453125,31.684814453125,0
2026-02-04 14:00:00+05:30,RELIANCE,30m,1428.7489013671875,1453.9000244140625,-25.151123046875,25.151123046875,1
2026-02-04 14:00:00+05:30,RELIANCE,1h,1426.5450439453125,1456.4000244140625,-29.85498046875,29.85498046875,0
2026-02-04 14:10:00+05:30,RELIANCE,10m,1425.46240234375,1454.4000244140625,-28.9376220703125,28.9376220703125,1
2026-02-04 14:10:00+05:30,RELIANCE,30m,1429.509033203125,1451.0,-21.490966796875,21.490966796875,1
2026-02-04 14:10:00+05:30,RELIANCE,1h,1427.213623046875,1456.4000244140625,-29.1864013671875,29.1864013671875,1
2026-02-04 14:20:00+05:30,RELIANCE,10m,1426.0609130859375,1453.9000244140625,-27.839111328125,27.839111328125,1
2026-02-04 14:20:00+05:30,RELIANCE,30m,1430.254150390625,1450.800048828125,-20.5458984375,20.5458984375,1
2026-02-04 14:20:00+05:30,RELIANCE,1h,1427.82958984375,1456.800048828125,-28.970458984375,28.970458984375,0
2026-02-04 14:30:00+05:30,RELIANCE,10m,1426.8228759765625,1451.0,-24.1771240234375,24.1771240234375,1
2026-02-04 14:30:00+05:30,RELIANCE,30m,1431.17431640625,1456.4000244140625,-25.2257080078125,25.2257080078125,0
2026-02-04 14:30:00+05:30,RELIANCE,1h,1428.7684326171875,1447.199951171875,-18.4315185546875,18.4315185546875,1
2026-02-04 14:40:00+05:30,RELIANCE,10m,1427.357177734375,1450.800048828125,-23.44287109375,23.44287109375,1
2026-02-04 14:40:00+05:30,RELIANCE,30m,1431.8262939453125,1456.4000244140625,-24.57373046875,24.57373046875,0
2026-02-04 14:40:00+05:30,RELIANCE,1h,1429.443603515625,1449.0,-19.556396484375,19.556396484375,1
2026-02-04 14:50:00+05:30,RELIANCE,10m,1427.8118896484375,1456.4000244140625,-28.588134765625,28.588134765625,0
2026-02-04 14:50:00+05:30,RELIANCE,30m,1432.3853759765625,1456.800048828125,-24.4146728515625,24.4146728515625,0
2026-02-04 14:50:00+05:30,RELIANCE,1h,1430.0205078125,1446.699951171875,-16.679443359375,16.679443359375,1
2026-02-04 15:00:00+05:30,RELIANCE,10m,1428.4600830078125,1456.4000244140625,-27.93994140625,27.93994140625,0
2026-02-04 15:00:00+05:30,RELIANCE,30m,1433.2039794921875,1447.199951171875,-13.9959716796875,13.9959716796875,1
2026-02-04 15:00:00+05:30,RELIANCE,1h,1430.8421630859375,1443.4000244140625,-12.557861328125,12.557861328125,1
2026-02-04 15:10:00+05:30,RELIANCE,10m,1429.36865234375,1456.800048828125,-27.431396484375,27.431396484375,0
2026-02-04 15:10:00+05:30,RELIANCE,30m,1434.3194580078125,1449.0,-14.6805419921875,14.6805419921875,1
2026-02-04 15:10:00+05:30,RELIANCE,1h,1431.987060546875,1445.4000244140625,-13.4129638671875,13.4129638671875,1
2026-02-04 15:20:00+05:30,RELIANCE,10m,1430.2947998046875,1447.199951171875,-16.9051513671875,16.9051513671875,1
2026-02-04 15:20:00+05:30,RELIANCE,30m,1435.4345703125,1446.699951171875,-11.265380859375,11.265380859375,1
2026-02-04 15:20:00+05:30,RELIANCE,1h,1433.13818359375,1448.800048828125,-15.661865234375,15.661865234375,1
2026-02-05 09:20:00+05:30,RELIANCE,10m,1430.9705810546875,1449.0,-18.0294189453125,18.0294189453125,0
2026-02-05 09:20:00+05:30,RELIANCE,30m,1436.2606201171875,1443.4000244140625,-7.139404296875,7.139404296875,1
2026-02-05 09:20:00+05:30,RELIANCE,1h,1434.06982421875,1448.699951171875,-14.630126953125,14.630126953125,0
2026-02-05 09:30:00+05:30,RELIANCE,10m,1431.8406982421875,1446.699951171875,-14.8592529296875,14.8592529296875,1
2026-02-05 09:30:00+05:30,RELIANCE,30m,1437.30126953125,1445.4000244140625,-8.0987548828125,8.0987548828125,1
2026-02-05 09:30:00+05:30,RELIANCE,1h,1435.2735595703125,1443.9000244140625,-8.62646484375,8.62646484375,1
2026-02-05 09:40:00+05:30,RELIANCE,10m,1432.7947998046875,1443.4000244140625,-10.605224609375,10.605224609375,1
2026-02-05 09:40:00+05:30,RELIANCE,30m,1438.4254150390625,1448.800048828125,-10.3746337890625,10.3746337890625,0
2026-02-05 09:40:00+05:30,RELIANCE,1h,1436.5802001953125,1448.5,-11.9197998046875,11.9197998046875,0
2026-02-05 09:50:00+05:30,RELIANCE,10m,1433.66748046875,1445.4000244140625,-11.7325439453125,11.7325439453125,0
2026-02-05 09:50:00+05:30,RELIANCE,30m,1439.4722900390625,1448.699951171875,-9.2276611328125,9.2276611328125,0
2026-02-05 09:50:00+05:30,RELIANCE,1h,1437.4495849609375,1445.5999755859375,-8.150390625,8.150390625,0
2026-02-05 10:00:00+05:30,RELIANCE,10m,1434.633544921875,1448.800048828125,-14.16650390625,14.16650390625,0
2026-02-05 10:00:00+05:30,RELIANCE,30m,1440.6256103515625,1443.9000244140625,-3.2744140625,3.2744140625,1
2026-02-05 10:00:00+05:30,RELIANCE,1h,1438.4154052734375,1448.5999755859375,-10.1845703125,10.1845703125,0
2026-02-05 10:10:00+05:30,RELIANCE,10m,1435.7979736328125,1448.699951171875,-12.9019775390625,12.9019775390625,1
2026-02-05 10:10:00+05:30,RELIANCE,30m,1441.9918212890625,1448.5,-6.5081787109375,6.5081787109375,1
2026-02-05 10:10:00+05:30,RELIANCE,1h,1439.569091796875,1445.699951171875,-6.130859375,6.130859375,1
2026-02-05 10:20:00+05:30,RELIANCE,10m,1437.0870361328125,1443.9000244140625,-6.81298828125,6.81298828125,1
2026-02-05 10:20:00+05:30,RELIANCE,30m,1443.363037109375,1445.5999755859375,-2.2369384765625,2.2369384765625,1
2026-02-05 10:20:00+05:30,RELIANCE,1h,1440.7611083984375,1445.699951171875,-4.9388427734375,4.9388427734375,1
2026-02-05 10:30:00+05:30,RELIANCE,10m,1438.1207275390625,1448.5,-10.3792724609375,10.3792724609375,0
2026-02-05 10:30:00+05:30,RELIANCE,30m,1444.43994140625,1448.5999755859375,-4.1600341796875,4.1600341796875,1
2026-02-05 10:30:00+05:30,RELIANCE,1h,1441.7181396484375,1446.9000244140625,-5.181884765625,5.181884765625,0
2026-02-05 10:40:00+05:30,RELIANCE,10m,1439.3880615234375,1445.5999755859375,-6.2119140625,6.2119140625,1
2026-02-05 10:40:00+05:30,RELIANCE,30m,1445.747314453125,1445.699951171875,0.04736328125,0.04736328125,1
2026-02-05 10:40:00+05:30,RELIANCE,1h,1442.882568359375,1445.0999755859375,-2.2174072265625,2.2174072265625,1
2026-02-05 10:50:00+05:30,RELIANCE,10m,1440.5020751953125,1448.5999755859375,-8.097900390625,8.097900390625,0
2026-02-05 10:50:00+05:30,RELIANCE,30m,1446.872314453125,1445.699951171875,1.17236328125,1.17236328125,1
2026-02-05 10:50:00+05:30,RELIANCE,1h,1443.9061279296875,1446.0,-2.0938720703125,2.0938720703125,0
2026-02-05 11:00:00+05:30,RELIANCE,10m,1441.604736328125,1445.699951171875,-4.09521484375,4.09521484375,1
2026-02-05 11:00:00+05:30,RELIANCE,30m,1447.9757080078125,1446.9000244140625,1.07568359375,1.07568359375,1
2026-02-05 11:00:00+05:30,RELIANCE,1h,1444.8817138671875,1445.5,-0.6182861328125,0.6182861328125,1
2026-02-05 11:10:00+05:30,RELIANCE,10m,1442.426513671875,1445.699951171875,-3.2734375,3.2734375,0
2026-02-05 11:10:00+05:30,RELIANCE,30m,1448.6246337890625,1445.0999755859375,3.524658203125,3.524658203125,0
2026-02-05 11:10:00+05:30,RELIANCE,1h,1445.6341552734375,1443.5999755859375,2.0341796875,2.0341796875,1
2026-02-05 11:20:00+05:30,RELIANCE,10m,1443.3095703125,1446.9000244140625,-3.5904541015625,3.5904541015625,0
2026-02-05 11:20:00+05:30,RELIANCE,30m,1449.198974609375,1446.0,3.198974609375,3.198974609375,1
2026-02-05 11:20:00+05:30,RELIANCE,1h,1446.420166015625,1444.9000244140625,1.5201416015625,1.5201416015625,0
2026-02-05 11:30:00+05:30,RELIANCE,10m,1444.129638671875,1445.0999755859375,-0.9703369140625,0.9703369140625,1
2026-02-05 11:30:00+05:30,RELIANCE,30m,1449.738525390625,1445.5,4.238525390625,4.238525390625,0
2026-02-05 11:30:00+05:30,RELIANCE,1h,1447.1568603515625,1443.199951171875,3.9569091796875,3.9569091796875,0
2026-02-05 11:40:00+05:30,RELIANCE,10m,1445.289306640625,1446.0,-0.710693359375,0.710693359375,1
2026-02-05 11:40:00+05:30,RELIANCE,30m,1450.5030517578125,1443.5999755859375,6.903076171875,6.903076171875,0
2026-02-05 11:40:00+05:30,RELIANCE,1h,1448.1842041015625,1443.0,5.1842041015625,5.1842041015625,0
2026-02-05 11:50:00+05:30,RELIANCE,10m,1446.3651123046875,1445.5,0.8651123046875,0.8651123046875,0
2026-02-05 11:50:00+05:30,RELIANCE,30m,1451.201171875,1444.9000244140625,6.3011474609375,6.3011474609375,0
2026-02-05 11:50:00+05:30,RELIANCE,1h,1449.13232421875,1444.9000244140625,4.2322998046875,4.2322998046875,0
2026-02-05 12:00:00+05:30,RELIANCE,10m,1447.4415283203125,1443.5999755859375,3.841552734375,3.841552734375,0
2026-02-05 12:00:00+05:30,RELIANCE,30m,1451.8953857421875,1443.199951171875,8.6954345703125,8.6954345703125,0
2026-02-05 12:00:00+05:30,RELIANCE,1h,1450.0780029296875,1443.5,6.5780029296875,6.5780029296875,0
2026-02-05 12:10:00+05:30,RELIANCE,10m,1448.4036865234375,1444.9000244140625,3.503662109375,3.503662109375,1
2026-02-05 12:10:00+05:30,RELIANCE,30m,1452.5120849609375,1443.0,9.5120849609375,9.5120849609375,0
2026-02-05 12:10:00+05:30,RELIANCE,1h,1450.914794921875,1443.699951171875,7.21484375,7.21484375,1
2026-02-05 12:20:00+05:30,RELIANCE,10m,1449.2744140625,1443.199951171875,6.074462890625,6.074462890625,0
2026-02-05 12:20:00+05:30,RELIANCE,30m,1453.06396484375,1444.9000244140625,8.1639404296875,8.1639404296875,0
2026-02-05 12:20:00+05:30,RELIANCE,1h,1451.6812744140625,1440.9000244140625,10.78125,10.78125,0
2026-02-05 12:30:00+05:30,RELIANCE,10m,1450.055908203125,1443.0,7.055908203125,7.055908203125,0
2026-02-05 12:30:00+05:30,RELIANCE,30m,1453.5296630859375,1443.5,10.0296630859375,10.0296630859375,1
2026-02-05 12:30:00+05:30,RELIANCE,1h,1452.3599853515625,1442.800048828125,9.5599365234375,9.5599365234375,0
2026-02-05 12:40:00+05:30,RELIANCE,10m,1450.813720703125,1444.9000244140625,5.9136962890625,5.9136962890625,1
2026-02-05 12:40:00+05:30,RELIANCE,30m,1453.9925537109375,1443.699951171875,10.2926025390625,10.2926025390625,1
2026-02-05 12:40:00+05:30,RELIANCE,1h,1453.0357666015625,1442.0,11.0357666015625,11.0357666015625,0
2026-02-05 12:50:00+05:30,RELIANCE,10m,1451.7064208984375,1443.5,8.2064208984375,8.2064208984375,0
2026-02-05 12:50:00+05:30,RELIANCE,30m,1454.546142578125,1440.9000244140625,13.6461181640625,13.6461181640625,0
2026-02-05 12:50:00+05:30,RELIANCE,1h,1453.828125,1443.4000244140625,10.4281005859375,10.4281005859375,0
2026-02-05 13:00:00+05:30,RELIANCE,10m,1451.9007568359375,1443.699951171875,8.2008056640625,8.2008056640625,1
2026-02-05 13:00:00+05:30,RELIANCE,30m,1454.60986328125,1442.800048828125,11.809814453125,11.809814453125,0
2026-02-05 13:00:00+05:30,RELIANCE,1h,1453.9029541015625,1440.800048828125,13.1029052734375,13.1029052734375,0
2026-02-05 13:10:00+05:30,RELIANCE,10m,1452.1439208984375,1440.9000244140625,11.243896484375,11.243896484375,0
2026-02-05 13:10:00+05:30,RELIANCE,30m,1454.70068359375,1442.0,12.70068359375,12.70068359375,0
2026-02-05 13:10:00+05:30,RELIANCE,1h,1454.0064697265625,1441.300048828125,12.7064208984375,12.7064208984375,0
2026-02-05 13:20:00+05:30,RELIANCE,10m,1452.0120849609375,1442.800048828125,9.2120361328125,9.2120361328125,1
2026-02-05 13:20:00+05:30,RELIANCE,30m,1454.499267578125,1443.4000244140625,11.0992431640625,11.0992431640625,1
2026-02-05 13:20:00+05:30,RELIANCE,1h,1453.67333984375,1441.9000244140625,11.7733154296875,11.7733154296875,1
2026-02-05 13:30:00+05:30,RELIANCE,10m,1451.4036865234375,1442.0,9.4036865234375,9.4036865234375,0
2026-02-05 13:30:00+05:30,RELIANCE,30m,1453.969482421875,1440.800048828125,13.16943359375,13.16943359375,0
2026-02-05 13:30:00+05:30,RELIANCE,1h,1453.070068359375,1442.9000244140625,10.1700439453125,10.1700439453125,1
2026-02-05 13:40:00+05:30,RELIANCE,10m,1451.0927734375,1443.4000244140625,7.6927490234375,7.6927490234375,1
2026-02-05 13:40:00+05:30,RELIANCE,30m,1453.709716796875,1441.300048828125,12.40966796875,12.40966796875,0
