Datetime,Open,High,Low,Close,Volume
2025-12-11 09:20:00+05:30,162.57000732421875,162.6999969482422,162.3000030517578,162.3000030517578,139279
2025-12-11 09:25:00+05:30,162.5,163.05999755859375,162.5,162.64999389648438,277206
2025-12-11 09:30:00+05:30,162.64999389648438,162.6999969482422,162.02000427246094,162.05999755859375,248482
2025-12-11 09:35:00+05:30,162.05999755859375,162.05999755859375,161.11000061035156,161.1199951171875,395494
2025-12-11 09:40:00+05:30,161.0500030517578,161.4600067138672,160.89999389648438,160.99000549316406,365528
2025-12-11 09:45:00+05:30,160.99000549316406,161.35000610351562,160.85000610351562,161.3000030517578,230760
2025-12-11 09:50:00+05:30,161.35000610351562,161.35000610351562,160.91000366210938,161.10000610351562,145860
2025-12-11 09:55:00+05:30,161.02000427246094,161.1199951171875,160.5,160.6999969482422,282174
2025-12-11 10:00:00+05:30,160.6999969482422,160.97999572753906,160.64999389648438,160.88999938964844,145271
2025-12-11 10:05:00+05:30,160.88999938964844,161.1199951171875,160.88999938964844,161.0,100902
2025-12-11 10:10:00+05:30,161.0,161.19000244140625,160.89999389648438,161.19000244140625,85609
2025-12-11 10:15:00+05:30,161.3699951171875,161.3699951171875,161.14999389648438,161.25999450683594,115633
2025-12-11 10:20:00+05:30,161.25999450683594,161.4499969482422,161.13999938964844,161.3699951171875,110969
2025-12-11 10:25:00+05:30,161.38999938964844,161.69000244140625,161.3000030517578,161.6199951171875,128136
2025-12-11 10:30:00+05:30,161.6699981689453,161.97000122070312,161.6199951171875,161.7899932861328,158882
2025-12-11 10:35:00+05:30,161.80999755859375,161.99000549316406,161.7100067138672,161.85000610351562,61746
2025-12-11 10:40:00+05:30,161.88999938964844,161.92999267578125,161.42999267578125,161.47999572753906,187475
2025-12-11 10:45:00+05:30,161.47999572753906,161.5500030517578,161.17999267578125,161.3300018310547,129249
2025-12-11 10:50:00+05:30,161.32000732421875,161.41000366210938,161.17999267578125,161.17999267578125,102264
2025-12-11 10:55:00+05:30,161.17999267578125,161.17999267578125,160.9199981689453,160.94000244140625,101493
2025-12-11 11:00:00+05:30,160.94000244140625,161.13999938964844,160.8300018310547,160.99000549316406,69234
2025-12-11 11:05:00+05:30,161.0,161.08999633789062,160.94000244140625,161.0500030517578,65329
2025-12-11 11:10:00+05:30,161.0500030517578,161.41000366210938,161.00999450683594,161.02999877929688,241881
2025-12-11 11:15:00+05:30,161.08999633789062,161.22000122070312,161.02000427246094,161.19000244140625,43675
2025-12-11 11:20:00+05:30,161.17999267578125,161.30999755859375,161.1300048828125,161.17999267578125,51674
2025-12-11 11:25:00+05:30,161.2100067138672,161.25999450683594,161.10000610351562,161.10000610351562,35511
2025-12-11 11:30:00+05:30,161.10000610351562,161.19000244140625,160.9600067138672,161.0,85605
2025-12-11 11:35:00+05:30,161.0,161.10000610351562,160.8000030517578,161.0399932861328,70554
2025-12-11 11:40:00+05:30,161.0800018310547,161.1999969482422,161.02000427246094,161.1199951171875,40164
2025-12-11 11:45:00+05:30,161.1199951171875,161.3000030517578,161.11000061035156,161.1999969482422,48576
2025-12-11 11:50:00+05:30,161.1999969482422,161.3000030517578,161.17999267578125,161.22000122070312,28745
2025-12-11 11:55:00+05:30,161.1999969482422,161.3000030517578,161.1999969482422,161.22999572753906,46242
2025-12-11 12:00:00+05:30,161.27000427246094,161.6300048828125,161.22999572753906,161.6199951171875,107701
2025-12-11 12:05:00+05:30,161.5800018310547,161.75,161.47999572753906,161.72999572753906,100341
2025-12-11 12:10:00+05:30,161.72999572753906,161.75,161.5399932861328,161.60000610351562,52998
2025-12-11 12:15:00+05:30,161.60000610351562,161.75,161.60000610351562,161.72000122070312,67849
2025-12-11 12:20:00+05:30,161.69000244140625,161.7100067138672,161.52000427246094,161.52000427246094,57722
2025-12-11 12:25:00+05:30,161.50999450683594,161.6699981689453,161.5,161.55999755859375,37967
2025-12-11 12:30:00+05:30,161.57000732421875,161.64999389648438,161.27999877929688,161.3800048828125,129202
2025-12-11 12:35:00+05:30,161.3800048828125,161.5,161.3800048828125,161.38999938964844,124628
2025-12-11 12:40:00+05:30,161.39999389648438,161.57000732421875,161.3800048828125,161.55999755859375,34560
2025-12-11 12:45:00+05:30,161.49000549316406,161.6999969482422,161.47000122070312,161.61000061035156,31419
2025-12-11 12:50:00+05:30,161.61000061035156,161.74000549316406,161.60000610351562,161.6699981689453,105457
