Datetime,Close,High,Low,Open,Volume
1996-01-01 05:30:00+05:30,4.617049217224121,4.624903205705653,4.569925286334929,4.600219455979351,104121369
1996-01-02 05:30:00+05:30,4.5811448097229,4.628269338805804,4.547484988395803,4.6058294579210735,168743308
1996-01-03 05:30:00+05:30,4.615927696228027,4.868378624827773,4.605829838905199,4.656319425221277,209323879
1996-01-04 05:30:00+05:30,4.573290824890137,4.586754933252271,4.511580702857746,4.572169040636393,216900264
1996-01-05 05:30:00+05:30,4.541873931884766,4.555338037460736,4.502603998582165,4.555338037460736,166708467
1996-01-08 05:30:00+05:30,4.360109806060791,4.5362646972053335,4.315229745094449,4.532899044782599,186974245
1996-01-09 05:30:00+05:30,4.234444618225098,4.3084967501802,4.089706305821607,4.231078966420237,388766555
1996-01-10 05:30:00+05:30,4.125609874725342,4.25127425866159,4.106536249946615,4.151416301437605,276606655
1996-01-11 05:30:00+05:30,4.254640579223633,4.274836886018333,4.078485734803257,4.08409585332421,409645726
1996-01-12 05:30:00+05:30,4.209761142730713,4.3185954798417985,4.181710845746132,4.286057147327758,374687924
1996-01-15 05:30:00+05:30,4.166003227233887,4.218737274583868,4.142441263467237,4.197419178922752,199981539
1996-01-16 05:30:00+05:30,4.173858165740967,4.196298050714523,4.137953870260131,4.151417981065444,217247573
1996-01-17 05:30:00+05:30,4.0077996253967285,4.157026573849941,3.973018026266372,4.151416454818101,299629901
1996-01-18 05:30:00+05:30,3.896721601486206,3.969651958978386,3.8552077945193153,3.905698272553818,377502810
1996-01-19 05:30:00+05:30,3.828279733657837,3.8911122378343226,3.802473901212731,3.8428659256242828,324535340
1996-01-22 05:30:00+05:30,3.8933560848236084,3.943846264914512,3.837255485120068,3.8406220365895525,338613971
1996-01-23 05:30:00+05:30,3.728421926498413,3.9236504529885985,3.5230949438921977,3.9068203920996902,354919302
1996-01-24 05:30:00+05:30,3.6005122661590576,3.7183229764331296,3.5455343542804534,3.6958827983282765,351185727
1996-01-25 05:30:00+05:30,3.449042320251465,3.6083665488784202,3.4277242242326538,3.5926585727704237,360855771
1996-01-29 05:30:00+05:30,3.720566987991333,3.7531056247476524,3.4120163754229464,3.433333872833283,652902286
1996-01-30 05:30:00+05:30,4.054924488067627,4.241177218868574,3.7811555113716655,3.837255207916858,1061936020
1996-01-31 05:30:00+05:30,3.9662868976593018,4.168247641079387,3.8653062262473226,4.016777083514323,731560842
1996-02-01 05:30:00+05:30,4.125609874725342,4.151416301437605,3.9157955066316785,3.927015144877121,640422958
1996-02-02 05:30:00+05:30,4.573290824890137,4.622659222217961,4.235567230688779,4.235567230688779,818725675
1996-02-05 05:30:00+05:30,4.95365047454834,5.053508750977192,4.679881477610419,4.8246198142956525,1222482548
1996-02-06 05:30:00+05:30,4.538508415222168,5.161221525753504,4.434162104599332,5.072582891291974,1242315590
1996-02-07 05:30:00+05:30,4.622657775878906,4.667537823342021,4.2422981073888355,4.28717815485195,895441820
1996-02-08 05:30:00+05:30,5.026580810546875,5.108487242300682,4.622659071373041,4.669782999549912,821653997
1996-02-09 05:30:00+05:30,5.318301677703857,5.430501672208622,5.028824421145571,5.206101083795322,994440377
1996-02-12 05:30:00+05:30,4.9850664138793945,5.27342160198086,4.914379922054027,5.183661481701054,971599188
1996-02-13 05:30:00+05:30,5.284640312194824,5.478746988147756,4.894182793095478,4.936818673051721,1019034918
1996-02-14 05:30:00+05:30,5.288006782531738,5.496699378755151,5.2476153632154015,5.419281592626588,622459505
1996-02-15 05:30:00+05:30,5.203857898712158,5.329522309406568,5.116341345101847,5.161221705851214,699136437
1996-02-16 05:30:00+05:30,5.111852645874023,5.16683115880852,5.072582707637792,5.116340981331748,495646793
1996-02-19 05:30:00+05:30,5.163464546203613,5.277909300124978,5.133170681597102,5.206100733052164,518231701
1996-02-20 05:30:00+05:30,4.890817165374756,5.182538557968416,4.824619019962634,5.161220765125404,639131752
1996-02-22 05:30:00+05:30,5.1488800048828125,5.183662213746739,4.960383366033119,5.0041416481330225,613558303
1996-02-23 05:30:00+05:30,5.093900680541992,5.150000073889033,5.0086277085387225,5.138780434981114,546094871
1996-02-26 05:30:00+05:30,5.10512113571167,5.256591679820828,5.0725830987494716,5.150000897326652,544960514
1996-02-27 05:30:00+05:30,5.046777248382568,5.16122202553107,4.960383073067226,5.134293208009695,542491536
1996-02-28 05:30:00+05:30,5.071462154388428,5.201614331483247,5.060241911761512,5.144392832357447,427826248
1996-02-29 05:30:00+05:30,4.753934860229492,5.044533674895451,4.723640686202342,5.026581827069922,697898447
1996-03-01 05:30:00+05:30,4.780860900878906,4.851547383463828,4.679880853690153,4.7909593551505765,723172202
1996-03-04 05:30:00+05:30,4.7314934730529785,4.824619540349353,4.676514960300334,4.802179361644384,673407539
1996-03-06 05:30:00+05:30,4.899794101715088,4.9323324380028986,4.770763739607533,4.813399932231364,543855566
1996-03-07 05:30:00+05:30,4.943551540374756,5.05463034559316,4.919989578453976,4.968236185515094,854410306
