epoch,forecast_10m_loss,forecast_10m_mae,forecast_10m_mse,forecast_1h_loss,forecast_1h_mae,forecast_1h_mse,forecast_30m_loss,forecast_30m_mae,forecast_30m_mse,loss,lr,val_forecast_10m_loss,val_forecast_10m_mae,val_forecast_10m_mse,val_forecast_1h_loss,val_forecast_1h_mae,val_forecast_1h_mse,val_forecast_30m_loss,val_forecast_30m_mae,val_forecast_30m_mse,val_loss
0,0.33171239495277405,0.1123843789100647,0.02761361561715603,0.3623121380805969,0.1425217241048813,0.05361868441104889,0.3322879374027252,0.11810381710529327,0.03114369325339794,1.0263127088546753,0.001,0.278466135263443,0.04848774895071983,0.00434272363781929,0.32023993134498596,0.09637278318405151,0.014890989288687706,0.32331302762031555,0.06645390391349792,0.006781664211302996,0.9220191836357117
1,0.2532825171947479,0.05888988822698593,0.006711606401950121,0.2609027326107025,0.06675903499126434,0.008805103600025177,0.2574531137943268,0.06377287209033966,0.007889024913311005,0.771638035774231,0.001,0.2765311598777771,0.04465615004301071,0.003820903832092881,0.28982141613960266,0.0736088678240776,0.009780255146324635,0.27303382754325867,0.04660607874393463,0.00392968999221921,0.839386522769928
2,0.23139365017414093,0.05155201628804207,0.005392986349761486,0.241067573428154,0.05613749474287033,0.006522482726722956,0.23963795602321625,0.05551651865243912,0.00621210178360343,0.7120996117591858,0.001,0.28419575095176697,0.06896155327558517,0.007633860222995281,0.3094433844089508,0.09698288887739182,0.013969816267490387,0.2874765396118164,0.0706208273768425,0.008002322167158127,0.8811158537864685
3,0.22685836255550385,0.04789414256811142,0.004716275259852409,0.2371305227279663,0.051792409271001816,0.005601359531283379,0.233781635761261,0.051026634871959686,0.0053065563552081585,0.6977704763412476,0.001,0.350149929523468,0.07086891680955887,0.008583460934460163,0.32831746339797974,0.09090588241815567,0.012591006234288216,0.3443945050239563,0.0722007304430008,0.008548455312848091,1.0228620767593384
4,0.2271007001399994,0.0476340688765049,0.0046344418078660965,0.2354428470134735,0.051160238683223724,0.005451016593724489,0.23314228653907776,0.049916625022888184,0.005062338896095753,0.6956859230995178,0.001,0.2961614727973938,0.05821983888745308,0.0055263652466237545,0.28655585646629333,0.057079050689935684,0.0057189189828932285,0.2780629098415375,0.047771379351615906,0.004067614208906889,0.8607801795005798
5,0.22397343814373016,0.04774150252342224,0.004590099677443504,0.23586568236351013,0.05065404996275902,0.00525931641459465,0.23281297087669373,0.04936708137392998,0.0048977527767419815,0.6926521062850952,0.001,0.2791379690170288,0.053505752235651016,0.005018960684537888,0.3105887174606323,0.06599187105894089,0.007497601211071014,0.2837526202201843,0.05749565735459328,0.005556442774832249,0.8734792470932007
6,0.21414801478385925,0.044141098856925964,0.004136124160140753,0.22626084089279175,0.04730186238884926,0.004828208591789007,0.22301681339740753,0.04630404710769653,0.004511680454015732,0.6634259223937988,0.0005,0.2772270143032074,0.0469377338886261,0.0040884604677557945,0.28591465950012207,0.051898662000894547,0.005067427176982164,0.2729857265949249,0.04444720223546028,0.0037467770744115114,0.8361272215843201
7,0.21160484850406647,0.04314307123422623,0.0039822100661695,0.22317977249622345,0.04611025005578995,0.004637491423636675,0.21938982605934143,0.04494418576359749,0.004299769178032875,0.6541742086410522,0.0005,0.2776603102684021,0.05171362683176994,0.004710874520242214,0.29420435428619385,0.0661851242184639,0.007277630735188723,0.2755705416202545,0.052056197077035904,0.004619812127202749,0.8474353551864624
8,0.21253645420074463,0.043175555765628815,0.003967685624957085,0.2242167741060257,0.046438172459602356,0.004638584330677986,0.21993714570999146,0.04527353495359421,0.004309123381972313,0.6566907167434692,0.0005,0.2682313919067383,0.049282632768154144,0.0041823736391961575,0.28014907240867615,0.052292875945568085,0.0053072478622198105,0.27230310440063477,0.04467424377799034,0.0037035360001027584,0.8206835985183716
9,0.21201862394809723,0.04286912828683853,0.003881530137732625,0.22333337366580963,0.046078622341156006,0.004574338905513287,0.22003276646137238,0.044854212552309036,0.004224324598908424,0.6553844213485718,0.0005,0.2713046967983246,0.051823269575834274,0.004787751939147711,0.28703999519348145,0.06342681497335434,0.006913885939866304,0.2782036364078522,0.052526917308568954,0.004761868622153997,0.8365480899810791
10,0.21028561890125275,0.04215963929891586,0.00381874549202621,0.22262859344482422,0.045049894601106644,0.00443278206512332,0.21834313869476318,0.043875280767679214,0.004134013317525387,0.6512574553489685,0.0005,0.2855001389980316,0.06509087234735489,0.006916206795722246,0.2971048951148987,0.076958067715168,0.009441542439162731,0.2935924530029297,0.07000651210546494,0.007616548798978329,0.8761975765228271
11,0.20951637625694275,0.042120348662137985,0.0038050084840506315,0.2213301807641983,0.045389190316200256,0.004481473006308079,0.21693970263004303,0.04369982331991196,0.004067984875291586,0.6477863192558289,0.0005,0.2806250751018524,0.04861559346318245,0.00419212132692337,0.2881021499633789,0.057096973061561584,0.006001777481287718,0.2819770574569702,0.04858797416090965,0.0041508967988193035,0.8507043719291687
12,0.2091248482465744,0.04180975258350372,0.003749677212908864,0.22104871273040771,0.04457857832312584,0.004348268732428551,0.21638035774230957,0.04336326941847801,0.004017016384750605,0.6465536952018738,0.0005,0.27345436811447144,0.04896804690361023,0.0043539260514080524,0.29825109243392944,0.06255323439836502,0.0065469578839838505,0.2827090322971344,0.05290329083800316,0.004757084883749485,0.8544145226478577
13,0.20577853918075562,0.04016730934381485,0.0035642217844724655,0.21839968860149384,0.04353420436382294,0.004253746010363102,0.21388322114944458,0.04206390678882599,0.003889929736033082,0.6380612850189209,0.00025,0.2692245543003082,0.049344420433044434,0.004375144373625517,0.28586363792419434,0.058084528893232346,0.0059592328034341335,0.27653130888938904,0.051665108650922775,0.004538161214441061,0.8316194415092468
14,0.20609168708324432,0.040573377162218094,0.0035884282551705837,0.2184772789478302,0.04352111741900444,0.004205883014947176,0.2141098529100418,0.042311642318964005,0.0038745328783988953,0.6386786699295044,0.00025,0.2763073146343231,0.050897568464279175,0.004599860869348049,0.294314980506897,0.05923596769571304,0.006157859228551388,0.2797231674194336,0.049562860280275345,0.004252845887094736,0.8503455519676208
15,0.2047942876815796,0.03991410508751869,0.0035005053505301476,0.21743200719356537,0.0428994856774807,0.004114664625376463,0.21296454966068268,0.04147401079535484,0.0037512362468987703,0.6351907849311829,0.00025,0.28042492270469666,0.0525507852435112,0.004938710480928421,0.2912234961986542,0.05673506483435631,0.005677521228790283,0.2803043723106384,0.04868113249540329,0.004217672627419233,0.8519530296325684
16,0.20487858355045319,0.039893459528684616,0.0035104050766676664,0.21720461547374725,0.042996183037757874,0.004132980480790138,0.21260106563568115,0.04158573970198631,0.003802205203101039,0.6346842646598816,0.00025,0.2766803205013275,0.05109366774559021,0.004728859290480614,0.3046555817127228,0.05456627905368805,0.005455388687551022,0.29894402623176575,0.04952375963330269,0.004493433982133865,0.8802798986434937
17,0.2032015174627304,0.039123304188251495,0.0034040515311062336,0.21571151912212372,0.042300984263420105,0.0040597920306026936,0.21137069165706635,0.0409582294523716,0.0037080764304846525,0.6302838325500488,0.000125,0.26750338077545166,0.048980966210365295,0.004351302981376648,0.28356653451919556,0.057254400104284286,0.00584265636280179,0.27474531531333923,0.04998759925365448,0.004405430518090725,0.8258152604103088
18,0.2025923877954483,0.039168741554021835,0.0034151605796068907,0.2152242660522461,0.042092569172382355,0.004017233848571777,0.21111297607421875,0.04088880866765976,0.0037006016355007887,0.6289294958114624,0.000125,0.2672352194786072,0.048363763839006424,0.004303945228457451,0.27907928824424744,0.0495019257068634,0.004696117714047432,0.27295079827308655,0.04599213972687721,0.003864698577672243,0.8192654848098755
19,0.20213449001312256,0.0392843559384346,0.003434751881286502,0.21547988057136536,0.04217391833662987,0.004020357970148325,0.21098864078521729,0.04084545746445656,0.0036945813335478306,0.628602921962738,0.000125,0.27085408568382263,0.05052787810564041,0.004642155487090349,0.28218671679496765,0.053124044090509415,0.005224642343819141,0.27612462639808655,0.048433322459459305,0.004237526096403599,0.8291655778884888
20,0.20228417217731476,0.039038773626089096,0.003412877907976508,0.214943990111351,0.04201704263687134,0.004014177247881889,0.21057426929473877,0.040721356868743896,0.0036889289040118456,0.6278021335601807,0.000125,0.2697775363922119,0.049587685614824295,0.0045292372815310955,0.2834249436855316,0.055513445287942886,0.005541437771171331,0.2780857980251312,0.05095474794507027,0.0045566377229988575,0.83128821849823
21,0.20126326382160187,0.038955021649599075,0.0033942044246941805,0.2149968445301056,0.041765034198760986,0.0039809574373066425,0.21024104952812195,0.04034644737839699,0.0036213540006428957,0.6265015006065369,0.000125,0.2701520621776581,0.050138529390096664,0.004510568454861641,0.286332368850708,0.059436675161123276,0.0059820497408509254,0.27831315994262695,0.052440423518419266,0.004689174238592386,0.8347975611686707
22,0.2026728093624115,0.03883848711848259,0.003357359440997243,0.21547257900238037,0.04179447144269943,0.003961923066526651,0.21134443581104279,0.040466904640197754,0.0036292271688580513,0.6294898986816406,0.000125,0.2684759199619293,0.047069206833839417,0.004220088478177786,0.28424569964408875,0.04975154250860214,0.004781688097864389,0.27663737535476685,0.0467720665037632,0.004038387909531593,0.8293588757514954
23,0.20037512481212616,0.03833575174212456,0.003336934605613351,0.21398380398750305,0.041200097650289536,0.003928183112293482,0.2094452679157257,0.039772018790245056,0.0035586718004196882,0.6238042712211609,6.25e-05,0.2688313126564026,0.0483723059296608,0.004327405244112015,0.2847468852996826,0.05365584045648575,0.005203816574066877,0.27628859877586365,0.04947010055184364,0.004353078082203865,0.8298667073249817
24,0.2005118727684021,0.03850290924310684,0.0033489782363176346,0.2138025462627411,0.041436225175857544,0.003944871481508017,0.20977619290351868,0.04011153429746628,0.0036015803925693035,0.6240904331207275,6.25e-05,0.270101934671402,0.04968370124697685,0.004471485037356615,0.2854349911212921,0.05608294531702995,0.005539197474718094,0.27839112281799316,0.053007327020168304,0.004828987643122673,0.8339282274246216
25,0.2004808783531189,0.03839739039540291,0.0033357369247823954,0.21395288407802582,0.04135916009545326,0.003926572855561972,0.20938362181186676,0.039977069944143295,0.003588563296943903,0.6238173842430115,6.25e-05,0.2718203067779541,0.049244675785303116,0.004538271110504866,0.28773099184036255,0.05288129672408104,0.00512740109115839,0.2805599272251129,0.05001382529735565,0.004454552661627531,0.8401113152503967
26,0.20006060600280762,0.03851629048585892,0.003341951174661517,0.21358346939086914,0.04140830412507057,0.003942832816392183,0.20910610258579254,0.040055446326732635,0.00358947622589767,0.6227501034736633,6.25e-05,0.2653754949569702,0.04674630984663963,0.004125025123357773,0.28039634227752686,0.05040912702679634,0.004782742355018854,0.2728983163833618,0.0464678592979908,0.003930624108761549,0.8186702728271484
27,0.1997499316930771,0.038266319781541824,0.003327472833916545,0.21403412520885468,0.04126768931746483,0.0039189583621919155,0.20902086794376373,0.03984445333480835,0.0035727103240787983,0.6228048801422119,6.25e-05,0.27045390009880066,0.04904671758413315,0.004464608151465654,0.2845565378665924,0.052395764738321304,0.005045055877417326,0.2801097631454468,0.048869214951992035,0.004333970136940479,0.8351202011108398
28,0.19997714459896088,0.03835112601518631,0.003320820163935423,0.21336404979228973,0.04121297597885132,0.003912448417395353,0.2090025544166565,0.03995167091488838,0.0035845220554620028,0.6223435401916504,6.25e-05,0.27803993225097656,0.051028404384851456,0.004804566036909819,0.2908209264278412,0.05380382016301155,0.005252265837043524,0.28341296315193176,0.04905860498547554,0.004392092116177082,0.8522738814353943
29,0.20027242600917816,0.038476187735795975,0.0033419092651456594,0.21358618140220642,0.041225872933864594,0.003915810026228428,0.20859752595424652,0.039867207407951355,0.0035601831041276455,0.6224560141563416,6.25e-05,0.26765480637550354,0.047343965619802475,0.0042254505679011345,0.28286904096603394,0.05049194395542145,0.004802169743925333,0.2771779000759125,0.04674283415079117,0.004081082530319691,0.8277018666267395
30,0.20026364922523499,0.03805457055568695,0.003274735063314438,0.21346917748451233,0.040908653289079666,0.0038495277985930443,0.20894137024879456,0.03968750685453415,0.0035258454736322165,0.6226740479469299,6.25e-05,0.27550435066223145,0.05089583992958069,0.004785681609064341,0.2938658595085144,0.05543691664934158,0.005521690938621759,0.2844322919845581,0.05070296674966812,0.004681261721998453,0.8538025617599487
31,0.19926290214061737,0.0379011407494545,0.0032809958793222904,0.21270601451396942,0.04083634167909622,0.003865323029458523,0.20779894292354584,0.039280131459236145,0.003492137650027871,0.6197674870491028,3.125e-05,0.268436074256897,0.048304345458745956,0.004371119197458029,0.28429049253463745,0.05090915039181709,0.0048292335122823715,0.2759990692138672,0.046998195350170135,0.004053391516208649,0.8287259340286255
32,0.19933189451694489,0.03806314989924431,0.0032831202261149883,0.21309888362884521,0.04107284173369408,0.0038895823527127504,0.2084023356437683,0.0395473875105381,0.003524777479469776,0.6208333373069763,3.125e-05,0.2711414098739624,0.04922005534172058,0.004507541190832853,0.28791123628616333,0.0527987964451313,0.005120443180203438,0.2787630558013916,0.04883580654859543,0.004344248212873936,0.8378158807754517
33,0.19905999302864075,0.037828054279088974,0.0032572089694440365,0.21287037432193756,0.04081246256828308,0.00385457556694746,0.20834185183048248,0.03933605179190636,0.003480959916487336,0.6202722191810608,3.125e-05,0.2727988660335541,0.05084313824772835,0.004713563248515129,0.2908525764942169,0.05506710335612297,0.005430829711258411,0.2823209762573242,0.05126965045928955,0.00468461774289608,0.8459726572036743
34,0.19827742874622345,0.037964869290590286,0.003286360763013363,0.21315447986125946,0.04083197936415672,0.003864160506054759,0.20791593194007874,0.039434220641851425,0.0035260727163404226,0.619347870349884,3.125e-05,0.27250462770462036,0.050105080008506775,0.004650725983083248,0.2894129157066345,0.0542353019118309,0.005303391255438328,0.2818259000778198,0.050539419054985046,0.004587882198393345,0.8437434434890747
35,0.198930025100708,0.03788897395133972,0.0032599796541035175,0.2128012776374817,0.040697697550058365,0.0038435892201960087,0.20845283567905426,0.039280932396650314,0.003498706268146634,0.6201840043067932,1.5625e-05,0.2707701623439789,0.04925062134861946,0.0045135123655200005,0.2874055802822113,0.05245364084839821,0.005053710658103228,0.27912983298301697,0.04907388240098953,0.004363784566521645,0.8373056054115295
36,0.19858281314373016,0.03788662329316139,0.0032668975181877613,0.21218563616275787,0.04067433252930641,0.0038319795858114958,0.20778244733810425,0.03930479288101196,0.0034896661527454853,0.6185510754585266,1.5625e-05,0.2704981565475464,0.04933170974254608,0.004497458692640066,0.2875581979751587,0.05285535752773285,0.005108601879328489,0.278741717338562,0.049157556146383286,0.0043815746903419495,0.8367981314659119
