epoch,forecast_10m_loss,forecast_10m_mae,forecast_10m_mse,forecast_1h_loss,forecast_1h_mae,forecast_1h_mse,forecast_30m_loss,forecast_30m_mae,forecast_30m_mse,loss,lr,val_forecast_10m_loss,val_forecast_10m_mae,val_forecast_10m_mse,val_forecast_1h_loss,val_forecast_1h_mae,val_forecast_1h_mse,val_forecast_30m_loss,val_forecast_30m_mae,val_forecast_30m_mse,val_loss
0,0.25323793292045593,0.04401932656764984,0.003987132105976343,0.26615798473358154,0.047058507800102234,0.004632331430912018,0.26125025749206543,0.045698538422584534,0.004278476815670729,0.7806462645530701,0.001,0.3140947222709656,0.05044018104672432,0.004534224513918161,0.3207685947418213,0.051533281803131104,0.005051040090620518,0.3226039707660675,0.0476672500371933,0.004113454837352037,0.957467257976532
1,0.2493363320827484,0.04358712211251259,0.003925723489373922,0.2635992765426636,0.04653189331293106,0.004545083735138178,0.25935521721839905,0.04481607303023338,0.004148286301642656,0.7722907662391663,0.001,0.3310796320438385,0.06671557575464249,0.007317598443478346,0.3530333340167999,0.07772823423147202,0.00940537080168724,0.3534007668495178,0.0741555467247963,0.008607078343629837,1.0375137329101562
2,0.24720825254917145,0.04329552501440048,0.003883996745571494,0.26027384400367737,0.04651707410812378,0.004521377384662628,0.25670474767684937,0.04508264735341072,0.004173506051301956,0.7641869783401489,0.001,0.3253095746040344,0.07011836767196655,0.007733613718301058,0.33491700887680054,0.06407594680786133,0.0069213006645441055,0.32593491673469543,0.05755377188324928,0.0055246856063604355,0.9861615300178528
3,0.2478870004415512,0.04225366562604904,0.0037693502381443977,0.26016345620155334,0.04511170834302902,0.004363170359283686,0.2568853497505188,0.04376092925667763,0.004017874598503113,0.7649354934692383,0.001,0.33284494280815125,0.056203581392765045,0.005522571504116058,0.33044272661209106,0.06036470830440521,0.006317382212728262,0.3292314410209656,0.05399961397051811,0.005115506239235401,0.9925189018249512
4,0.2466476410627365,0.04185467213392258,0.003678896464407444,0.259403258562088,0.044823914766311646,0.004286333452910185,0.2552419900894165,0.043502841144800186,0.003950776997953653,0.7612927556037903,0.001,0.32845667004585266,0.06741711497306824,0.007391935680061579,0.3408694565296173,0.06828689575195312,0.007821530103683472,0.34143075346946716,0.06544679403305054,0.007216137368232012,1.0107567310333252
5,0.24067310988903046,0.039164528250694275,0.0034208321012556553,0.25464531779289246,0.04203500971198082,0.0039750803261995316,0.2501250207424164,0.040337368845939636,0.0035793413408100605,0.74544358253479,0.0005,0.31679844856262207,0.054240331053733826,0.0052259075455367565,0.33490559458732605,0.05892901122570038,0.006239904090762138,0.33517226576805115,0.054945625364780426,0.005406555254012346,0.9868760704994202
6,0.23889422416687012,0.03902846947312355,0.003380902111530304,0.2535690367221832,0.041821617633104324,0.0039499918930232525,0.24936343729496002,0.040508829057216644,0.0035918813664466143,0.7418262362480164,0.0005,0.314532995223999,0.04878859966993332,0.004428057465702295,0.3252738118171692,0.050665244460105896,0.004888614639639854,0.3234151601791382,0.04548558220267296,0.0039909351617097855,0.9632222056388855
7,0.23841054737567902,0.03881208226084709,0.0033453567884862423,0.2535955309867859,0.04175912216305733,0.003924259915947914,0.24899734556674957,0.039976153522729874,0.0035083007533103228,0.7410033941268921,0.0005,0.32108813524246216,0.06567087769508362,0.0072431364096701145,0.3337622582912445,0.0738256499171257,0.008654670789837837,0.32716837525367737,0.06447155773639679,0.006941629108041525,0.9820187091827393
8,0.2387225478887558,0.03880392760038376,0.0033476699609309435,0.25388818979263306,0.04158570244908333,0.003873382927849889,0.24898457527160645,0.04015887528657913,0.0035159869585186243,0.741595447063446,0.0005,0.3229154646396637,0.05430969223380089,0.004961305297911167,0.32734087109565735,0.04901529476046562,0.004762693308293819,0.328193336725235,0.046276506036520004,0.003961903974413872,0.9784495830535889
9,0.23575501143932343,0.037788163870573044,0.003243728308007121,0.25061121582984924,0.04070111736655235,0.0037944242358207703,0.24627096951007843,0.03910939022898674,0.003401930909603834,0.7326374053955078,0.00025,0.32198798656463623,0.05415615811944008,0.00519403163343668,0.3336670994758606,0.05995287373661995,0.006349945906549692,0.33130303025245667,0.052930764853954315,0.005135510116815567,0.9869580864906311
10,0.23556722700595856,0.03770088404417038,0.0032322732731699944,0.25042957067489624,0.04033047705888748,0.0037266563158482313,0.24565564095973969,0.038715191185474396,0.0033293564338237047,0.7316527366638184,0.00025,0.33382970094680786,0.0633898451924324,0.006780978292226791,0.3477938175201416,0.06881608814001083,0.007787315174937248,0.33820754289627075,0.059150174260139465,0.005991512909531593,1.0198311805725098
