epoch,forecast_10m_loss,forecast_10m_mae,forecast_10m_mse,forecast_1h_loss,forecast_1h_mae,forecast_1h_mse,forecast_30m_loss,forecast_30m_mae,forecast_30m_mse,loss,lr,val_forecast_10m_loss,val_forecast_10m_mae,val_forecast_10m_mse,val_forecast_1h_loss,val_forecast_1h_mae,val_forecast_1h_mse,val_forecast_30m_loss,val_forecast_30m_mae,val_forecast_30m_mse,val_loss
17,0.2643166184425354,0.0372476764023304,0.00300976331345737,0.2635476291179657,0.04247454181313515,0.00410250760614872,0.2669166922569275,0.04034999758005142,0.003537824610248208,0.7947808504104614,0.00025,0.26867160201072693,0.04409900680184364,0.004283548332750797,0.26910242438316345,0.047028325498104095,0.005192305892705917,0.2675352394580841,0.0438334085047245,0.0043496182188391685,0.8053092360496521
18,0.2648624777793884,0.037270233035087585,0.002997723640874028,0.26362255215644836,0.04269136115908623,0.00413949741050601,0.2669748067855835,0.040298111736774445,0.003518376499414444,0.7954599261283875,0.00025,0.27285516262054443,0.04714824631810188,0.004589251708239317,0.27080801129341125,0.04947281628847122,0.00545811140909791,0.2713826298713684,0.04561001434922218,0.0045287515968084335,0.8150455951690674
19,0.2636462152004242,0.03728737682104111,0.0030216441955417395,0.2633066177368164,0.04250380024313927,0.004118636716157198,0.26648789644241333,0.040225520730018616,0.003528556087985635,0.7934408783912659,0.00025,0.27618297934532166,0.05553141236305237,0.0059161679819226265,0.27685296535491943,0.058476269245147705,0.006835960783064365,0.27347320318222046,0.053025633096694946,0.005650555249303579,0.8265090584754944
20,0.26333147287368774,0.0366307832300663,0.002938280813395977,0.2630424499511719,0.04212452471256256,0.004081057384610176,0.26699134707450867,0.039895497262477875,0.0034748113248497248,0.7933654189109802,0.00025,0.2663358151912689,0.040801383554935455,0.003867976600304246,0.2690069377422333,0.046412982046604156,0.005173909477889538,0.2671377956867218,0.04308170825242996,0.004308854229748249,0.8024804592132568
21,0.26302942633628845,0.036757223308086395,0.002941235201433301,0.2632495164871216,0.04213898628950119,0.004072555806487799,0.2660720646381378,0.03969058394432068,0.003449327079579234,0.7923508882522583,0.00025,0.2727627754211426,0.04570477828383446,0.004570432007312775,0.272421658039093,0.05080362781882286,0.005861431360244751,0.26920461654663086,0.045657962560653687,0.004677825141698122,0.814389169216156
22,0.26301309466362,0.03669730946421623,0.002926872344687581,0.2630230486392975,0.04205867275595665,0.004048046190291643,0.265426903963089,0.03968068212270737,0.003433418460190296,0.7914629578590393,0.00025,0.2692517638206482,0.04275766760110855,0.004217466339468956,0.2715162932872772,0.047303229570388794,0.005353943910449743,0.2681185007095337,0.043590202927589417,0.004423786886036396,0.8088865280151367
23,0.2625817060470581,0.03660091012716293,0.0029080628883093596,0.26254895329475403,0.04175468906760216,0.004027513787150383,0.26536181569099426,0.039465561509132385,0.0033961860463023186,0.7904927730560303,0.00025,0.2702504098415375,0.04753464087843895,0.004739707801491022,0.2741371691226959,0.05086534842848778,0.0056833624839782715,0.2702940106391907,0.046502936631441116,0.004693925380706787,0.8146818280220032
24,0.2619512975215912,0.036287181079387665,0.0028806489426642656,0.2623056173324585,0.041500356048345566,0.003971402067691088,0.2653665542602539,0.03934371471405029,0.0033832646440714598,0.7896236777305603,0.00025,0.2710034251213074,0.05089737847447395,0.005444498732686043,0.27426064014434814,0.054535187780857086,0.006365806329995394,0.2733204960823059,0.04925714433193207,0.005238572135567665,0.8185846209526062
25,0.26046085357666016,0.0353323370218277,0.002770261140540242,0.2603938579559326,0.04067232459783554,0.003878860268741846,0.263975590467453,0.038315508514642715,0.003257518168538809,0.784830629825592,0.000125,0.2699682414531708,0.04864931106567383,0.005077931564301252,0.27508771419525146,0.05357540398836136,0.006182004697620869,0.2710663974285126,0.04820273444056511,0.005048066843301058,0.8161224126815796
26,0.26073071360588074,0.03583106771111488,0.002828009193763137,0.2608148455619812,0.04103180766105652,0.003915103152394295,0.26392003893852234,0.03868308290839195,0.003304961835965514,0.7854654788970947,0.000125,0.27179282903671265,0.0508168488740921,0.00527053140103817,0.2733180522918701,0.05520234629511833,0.006300872657448053,0.27048078179359436,0.05008776858448982,0.005217710975557566,0.8155916333198547
27,0.260124534368515,0.0355352908372879,0.0028020208701491356,0.26068392395973206,0.04073058441281319,0.0038813792634755373,0.26390010118484497,0.0384196937084198,0.003273273352533579,0.7847087979316711,0.000125,0.26838016510009766,0.044722724705934525,0.004493684973567724,0.27089500427246094,0.04965280741453171,0.005520678125321865,0.267316997051239,0.0445682592689991,0.00452565960586071,0.8065921068191528
28,0.26029831171035767,0.03538059815764427,0.0027852149214595556,0.2604067623615265,0.04054943472146988,0.0038823927752673626,0.2636050581932068,0.03811994940042496,0.003250029170885682,0.7843095064163208,0.000125,0.27078375220298767,0.048221439123153687,0.005018515978008509,0.27299389243125916,0.05237079784274101,0.006022073328495026,0.26900485157966614,0.04757267236709595,0.004993816837668419,0.8127825260162354
29,0.25956445932388306,0.035035595297813416,0.0027541592717170715,0.2595645785331726,0.04027790203690529,0.0038269811775535345,0.2629256248474121,0.03791459649801254,0.0032227037008851767,0.782054603099823,6.25e-05,0.269804984331131,0.047565359622240067,0.004882620647549629,0.27181464433670044,0.05213303864002228,0.005878965370357037,0.2680635154247284,0.046643637120723724,0.004795194137841463,0.8096830248832703
30,0.25951313972473145,0.03497052565217018,0.0027405056171119213,0.2599049210548401,0.040181905031204224,0.0038298529107123613,0.26289868354797363,0.03783809766173363,0.003205414628610015,0.7823169827461243,6.25e-05,0.2679371237754822,0.04458542540669441,0.004453767091035843,0.2705858051776886,0.04942664876580238,0.00548518355935812,0.2672472596168518,0.04498589038848877,0.0045345318503677845,0.8057700991630554
