epoch,forecast_10m_loss,forecast_10m_mae,forecast_10m_mse,forecast_1h_loss,forecast_1h_mae,forecast_1h_mse,forecast_30m_loss,forecast_30m_mae,forecast_30m_mse,loss,lr,val_forecast_10m_loss,val_forecast_10m_mae,val_forecast_10m_mse,val_forecast_1h_loss,val_forecast_1h_mae,val_forecast_1h_mse,val_forecast_30m_loss,val_forecast_30m_mae,val_forecast_30m_mse,val_loss
0,0.9414370656013489,0.2687920331954956,0.15204988420009613,0.8712570667266846,0.2501436173915863,0.1310800313949585,0.821085512638092,0.2228517085313797,0.10024013370275497,2.633779764175415,0.0005,0.7620794773101807,0.23805436491966248,0.0812649056315422,0.6925737261772156,0.11667980253696442,0.02532033808529377,0.6372069716453552,0.09966319054365158,0.013695935718715191,2.0918595790863037
1,0.6202180981636047,0.1205897182226181,0.02777489274740219,0.6203970909118652,0.11576706916093826,0.025922726839780807,0.6051560044288635,0.11144440621137619,0.02328357845544815,1.8457704782485962,0.0005,0.6460438370704651,0.09805230051279068,0.013514244928956032,0.6274742484092712,0.08346230536699295,0.011533810757100582,0.7410959601402283,0.060009244829416275,0.006074476521462202,2.0146141052246094
2,0.5511662364006042,0.09582573175430298,0.01797589100897312,0.5696185231208801,0.0915631651878357,0.01671173796057701,0.5526604652404785,0.08838561177253723,0.01500430703163147,1.673445463180542,0.0005,0.5947484970092773,0.08443114161491394,0.011144731193780899,0.6811660528182983,0.09332779049873352,0.013607325032353401,0.6123213768005371,0.05524963513016701,0.005191985983401537,1.8882358074188232
3,0.5184516310691833,0.0844360962510109,0.014760470017790794,0.5386513471603394,0.08034129440784454,0.01338140107691288,0.5252406001091003,0.0779651403427124,0.011912639252841473,1.582343578338623,0.0005,0.6554982662200928,0.05447322502732277,0.005447424482554197,0.6003117561340332,0.05343301221728325,0.005823003593832254,0.5880021452903748,0.046811435371637344,0.004395320545881987,1.8438122272491455
4,0.5093304514884949,0.07829172909259796,0.012908349744975567,0.5287705659866333,0.0760582908987999,0.012081303633749485,0.5189593434333801,0.07236439734697342,0.010594628751277924,1.557060718536377,0.0005,0.6570641398429871,0.07225356996059418,0.008566942997276783,0.6543717384338379,0.08014661818742752,0.009937899187207222,0.6346338391304016,0.05216905474662781,0.004955308977514505,1.946069359779358
5,0.5019429326057434,0.07534261047840118,0.012320810928940773,0.5236303210258484,0.07188279926776886,0.010933315381407738,0.5137639045715332,0.06933224201202393,0.00981147214770317,1.539337158203125,0.0005,0.6213051080703735,0.07675617933273315,0.01022309809923172,0.7060826420783997,0.10388542711734772,0.01502840593457222,0.6123563051223755,0.05196785926818848,0.0049804141744971275,1.9397437572479248
6,0.4955737292766571,0.07187622040510178,0.011465293355286121,0.5199824571609497,0.06889954209327698,0.010047093965113163,0.5072175860404968,0.06643630564212799,0.009106844663619995,1.5227737426757812,0.0005,0.5897266268730164,0.05308930203318596,0.004970831796526909,0.5971468687057495,0.05435604602098465,0.00538636976853013,0.5807677507400513,0.04969920963048935,0.004434218164533377,1.7676414251327515
7,0.4903372824192047,0.06930531561374664,0.010421046055853367,0.5152931809425354,0.06722316145896912,0.009455873630940914,0.5034899115562439,0.06453493237495422,0.008650955744087696,1.5091214179992676,0.0005,0.6208783984184265,0.07857927680015564,0.010291452519595623,0.6507270932197571,0.10427241027355194,0.014232872985303402,0.6028582453727722,0.056928809732198715,0.005443226080387831,1.874463438987732
8,0.4888569414615631,0.06668683141469955,0.009637072682380676,0.5086812973022461,0.0645575001835823,0.008742489852011204,0.4990808963775635,0.06259093433618546,0.008201208896934986,1.496619462966919,0.0005,0.6108980178833008,0.05923417955636978,0.005784584674984217,0.6036288738250732,0.07013372331857681,0.007636105176061392,0.5839433073997498,0.04591751471161842,0.004030723590403795,1.7984702587127686
9,0.47693702578544617,0.06446447223424911,0.00891951471567154,0.5046340227127075,0.06261921674013138,0.008186392486095428,0.4921506643295288,0.060207121074199677,0.0075866058468818665,1.4737213850021362,0.0005,0.7403375506401062,0.06485804915428162,0.007276928052306175,0.6174649000167847,0.07550663501024246,0.008766889572143555,0.6172189712524414,0.05465570464730263,0.0052841524593532085,1.9750216007232666
10,0.46474796533584595,0.061617229133844376,0.0082627534866333,0.4934327006340027,0.05962304770946503,0.00750324223190546,0.48043811321258545,0.05802366882562637,0.007189849391579628,1.4386193752288818,0.00025,0.6502726078033447,0.0549931637942791,0.005431123543530703,0.6442480683326721,0.05715830996632576,0.005724350921809673,0.6293512582778931,0.05374645069241524,0.005131840705871582,1.9238721132278442
