epoch,forecast_10m_loss,forecast_10m_mae,forecast_10m_mse,forecast_1h_loss,forecast_1h_mae,forecast_1h_mse,forecast_30m_loss,forecast_30m_mae,forecast_30m_mse,loss,lr,val_forecast_10m_loss,val_forecast_10m_mae,val_forecast_10m_mse,val_forecast_1h_loss,val_forecast_1h_mae,val_forecast_1h_mse,val_forecast_30m_loss,val_forecast_30m_mae,val_forecast_30m_mse,val_loss
0,0.295271098613739,0.04363435134291649,0.003947424702346325,0.30583831667900085,0.04713592305779457,0.004636309575289488,0.3016136884689331,0.04560749977827072,0.004251084290444851,0.9027228951454163,0.001,0.46941155195236206,0.05970276892185211,0.0061625223606824875,0.4146527647972107,0.05312919616699219,0.005420765373855829,0.41516900062561035,0.04300941899418831,0.004001122899353504,1.2992335557937622
1,0.29046133160591125,0.04302556812763214,0.003855378832668066,0.3032778203487396,0.04627545177936554,0.004498887341469526,0.29973703622817993,0.04492175206542015,0.004137552808970213,0.8934762477874756,0.001,0.39151832461357117,0.04967033490538597,0.004340650048106909,0.4010413587093353,0.049093108624219894,0.00490026269108057,0.3897729218006134,0.044207699596881866,0.0039457278326153755,1.1823326349258423
2,0.288648784160614,0.04223869740962982,0.003770616836845875,0.3008418083190918,0.04572306573390961,0.004469393752515316,0.29679951071739197,0.044351283460855484,0.004121364559978247,0.8862897753715515,0.001,0.37980368733406067,0.05712036043405533,0.005440358072519302,0.387439101934433,0.054805003106594086,0.005667158868163824,0.37754738330841064,0.043967247009277344,0.003913189750164747,1.1447899341583252
3,0.2924341857433319,0.04407909885048866,0.003982389345765114,0.30428558588027954,0.04696573689579964,0.004553886130452156,0.299908310174942,0.04562791436910629,0.004214455373585224,0.8966282606124878,0.001,0.3784724175930023,0.049341484904289246,0.004461322445422411,0.37686073780059814,0.052336435765028,0.005155548453330994,0.3794237971305847,0.045181192457675934,0.003794753458350897,1.1347569227218628
4,0.28642308712005615,0.041354961693286896,0.003672352060675621,0.29869574308395386,0.04419270157814026,0.004222760908305645,0.2949334979057312,0.04298824444413185,0.003900637151673436,0.880052387714386,0.001,0.3950757086277008,0.04803008213639259,0.004282738547772169,0.43249937891960144,0.048614680767059326,0.004887756891548634,0.39398908615112305,0.04069272056221962,0.003468284150585532,1.2215642929077148
5,0.28772255778312683,0.04217669367790222,0.00376358674839139,0.29879501461982727,0.04486614465713501,0.004252281971275806,0.29488131403923035,0.04339604452252388,0.003906588070094585,0.8813990950584412,0.001,0.3950594663619995,0.049605246633291245,0.004585572052747011,0.394045889377594,0.04777320474386215,0.004560569766908884,0.39290401339530945,0.04192033037543297,0.0034623851533979177,1.1820096969604492
6,0.28408297896385193,0.041202299296855927,0.003621645737439394,0.2990003824234009,0.04410502314567566,0.004187299404293299,0.2929224669933319,0.042789291590452194,0.003823021659627557,0.8760063052177429,0.001,0.3809722661972046,0.048006150871515274,0.004229695536196232,0.37932032346725464,0.05086096003651619,0.004882458131760359,0.37441736459732056,0.042675528675317764,0.0035045049153268337,1.1347100734710693
7,0.28160807490348816,0.041007090359926224,0.00362985348328948,0.296085000038147,0.04337301477789879,0.004071330185979605,0.29176798462867737,0.042088788002729416,0.0037424173206090927,0.8694610595703125,0.001,0.4031752645969391,0.05821029469370842,0.005995017476379871,0.4304281771183014,0.06262477487325668,0.0068922750651836395,0.4183702766895294,0.055800002068281174,0.005628527607768774,1.2519736289978027
8,0.2763866186141968,0.03919462487101555,0.003423310350626707,0.2923068404197693,0.041534196585416794,0.0038277164567261934,0.28658929467201233,0.04037342965602875,0.003555311355739832,0.8552831411361694,0.0005,0.38224539160728455,0.0494827963411808,0.004577220417559147,0.3956037759780884,0.05792096629738808,0.005976791959255934,0.38699308037757874,0.04899007827043533,0.004321244079619646,1.1648424863815308
9,0.27585339546203613,0.03862674906849861,0.0033593918196856976,0.2913026809692383,0.04102380946278572,0.0038021858781576157,0.2847139537334442,0.039804209023714066,0.003474980825558305,0.8518701791763306,0.0005,0.3836667239665985,0.04754592478275299,0.004366360604763031,0.38883066177368164,0.05862157791852951,0.006167798303067684,0.3897189795970917,0.04937932267785072,0.004580478183925152,1.1622167825698853
10,0.2748304605484009,0.03893314301967621,0.003397202119231224,0.29041311144828796,0.04097118228673935,0.003767564659938216,0.2843681573867798,0.039640042930841446,0.003436672268435359,0.8496114611625671,0.0005,0.38024216890335083,0.04865522310137749,0.004363099578768015,0.3903377652168274,0.055070195347070694,0.005562346428632736,0.3899165689945221,0.046175517141819,0.004088012035936117,1.1604965925216675
11,0.2762536406517029,0.038809146732091904,0.003381637390702963,0.2914239168167114,0.041242972016334534,0.0038078585639595985,0.285424143075943,0.03983747214078903,0.0034853180404752493,0.8531016707420349,0.0005,0.39847469329833984,0.052389197051525116,0.004976249765604734,0.41221025586128235,0.055116329342126846,0.005764750763773918,0.4059028625488281,0.04385166987776756,0.0038559511303901672,1.2165876626968384
12,0.27188265323638916,0.03802664205431938,0.0032904301770031452,0.2873747944831848,0.04018921032547951,0.0036739588249474764,0.2817964553833008,0.03894992172718048,0.0033678985200822353,0.84105384349823,0.00025,0.3875669240951538,0.04957055300474167,0.004426221363246441,0.38237789273262024,0.0550539530813694,0.005556786432862282,0.383102148771286,0.04674315080046654,0.004107470624148846,1.1530468463897705
13,0.27155986428260803,0.038242191076278687,0.003329525701701641,0.28681811690330505,0.04015420377254486,0.003664230229333043,0.2810787856578827,0.03871777281165123,0.00332265836186707,0.8394567966461182,0.00025,0.3787747025489807,0.051992129534482956,0.004665488842874765,0.38062772154808044,0.05067101866006851,0.004971745889633894,0.3749675452709198,0.0424811951816082,0.0035527339205145836,1.1343697309494019
14,0.2722261846065521,0.03881843388080597,0.0033552846871316433,0.287204772233963,0.04088016226887703,0.0037326591555029154,0.28187721967697144,0.039519838988780975,0.0033782552927732468,0.8413084149360657,0.00025,0.3764384686946869,0.052008479833602905,0.004631170071661472,0.3782873749732971,0.05702316761016846,0.005754503421485424,0.37375742197036743,0.04629279673099518,0.0040763188153505325,1.1284832954406738
15,0.27035781741142273,0.037814393639564514,0.003264026250690222,0.2862359881401062,0.03987663611769676,0.0036394475027918816,0.28067559003829956,0.038406919687986374,0.0032799621112644672,0.8372696042060852,0.00025,0.3836192786693573,0.051592301577329636,0.00467529334127903,0.3867394030094147,0.05746050179004669,0.005847159773111343,0.38129785656929016,0.047889597713947296,0.0042164563201367855,1.1516567468643188
16,0.27036622166633606,0.03824629634618759,0.0033125472255051136,0.28662607073783875,0.04017637297511101,0.0036593263503164053,0.2801293134689331,0.038732513785362244,0.003318638075143099,0.8371214270591736,0.00025,0.38358795642852783,0.051463011652231216,0.004661500453948975,0.38396695256233215,0.05802903324365616,0.005892835091799498,0.3829475939273834,0.048364996910095215,0.004264809191226959,1.1505026817321777
17,0.27039453387260437,0.037927884608507156,0.003270205343142152,0.2859609127044678,0.040015749633312225,0.0036586164496839046,0.2798803448677063,0.03844689205288887,0.003304693615064025,0.8362357020378113,0.00025,0.39513739943504333,0.05426025390625,0.005086242686957121,0.4000900983810425,0.05955270305275917,0.006371812894940376,0.3892735242843628,0.04709438607096672,0.004050132352858782,1.184501051902771
18,0.26995906233787537,0.03801126405596733,0.00328733935020864,0.2860293388366699,0.040180753916502,0.003681543981656432,0.2807239294052124,0.03838178887963295,0.0032767844386398792,0.8367122411727905,0.00025,0.39299994707107544,0.05352283641695976,0.005099203437566757,0.3941084146499634,0.0586148276925087,0.006177574396133423,0.38992419838905334,0.04658002406358719,0.00417438754811883,1.177032709121704
19,0.2674463391304016,0.03737414628267288,0.0032330905087292194,0.28416556119918823,0.03917469084262848,0.003542941762134433,0.2783513367176056,0.03768589720129967,0.0031852980609983206,0.8299632668495178,0.000125,0.391086608171463,0.051961228251457214,0.004870960954576731,0.40977156162261963,0.05781194567680359,0.006210608407855034,0.3933260142803192,0.04692428559064865,0.004171207547187805,1.1941840648651123
20,0.26767298579216003,0.037370383739471436,0.0032217437401413918,0.28365081548690796,0.03918905928730965,0.0035436227917671204,0.278372585773468,0.03757854923605919,0.0031726595479995012,0.829696536064148,0.000125,0.3823927044868469,0.052062977105379105,0.004779233131557703,0.39264121651649475,0.06230919063091278,0.006695697549730539,0.38332071900367737,0.05205319821834564,0.004750912077724934,1.15835440158844
21,0.26744210720062256,0.037225402891635895,0.0031929651740938425,0.28313353657722473,0.039216939359903336,0.0035352930426597595,0.27804189920425415,0.0375882126390934,0.0031642455141991377,0.8286179304122925,0.000125,0.3864801228046417,0.051936663687229156,0.004806192126125097,0.3960531949996948,0.06041322648525238,0.0065194410271942616,0.3862520456314087,0.048581577837467194,0.0043457383289933205,1.1687852144241333
22,0.2670789062976837,0.03698338195681572,0.0031694259960204363,0.2826768457889557,0.038975395262241364,0.003537421114742756,0.27763980627059937,0.03733358159661293,0.0031559618655592203,0.8273953199386597,0.000125,0.3993464410305023,0.054959848523139954,0.005339052993804216,0.3975055515766144,0.06412021070718765,0.007128508295863867,0.3926585912704468,0.05098562687635422,0.004725386388599873,1.1895105838775635
23,0.26544591784477234,0.03710860759019852,0.003196426434442401,0.2819092571735382,0.038774751126766205,0.003511350369080901,0.27566587924957275,0.0373048335313797,0.0031523844227194786,0.8230209946632385,6.25e-05,0.3941521942615509,0.053391970694065094,0.005088093224912882,0.403700053691864,0.06273557245731354,0.0070845698937773705,0.3920898735523224,0.04894345626235008,0.004380319733172655,1.1899420022964478
