epoch,forecast_10m_loss,forecast_10m_mae,forecast_10m_mse,forecast_1h_loss,forecast_1h_mae,forecast_1h_mse,forecast_30m_loss,forecast_30m_mae,forecast_30m_mse,loss,lr,val_forecast_10m_loss,val_forecast_10m_mae,val_forecast_10m_mse,val_forecast_1h_loss,val_forecast_1h_mae,val_forecast_1h_mse,val_forecast_30m_loss,val_forecast_30m_mae,val_forecast_30m_mse,val_loss
0,0.6558531522750854,0.04125915840268135,0.0035608001053333282,0.6663142442703247,0.044921088963747025,0.0042754593305289745,0.6748001575469971,0.04218336567282677,0.0037290959153324366,1.9969671964645386,0.001,0.8096020817756653,0.06147613003849983,0.007781666703522205,0.7329192757606506,0.0608137771487236,0.007606577128171921,0.7125599980354309,0.056213006377220154,0.006731878034770489,2.25508189201355
1,0.65391606092453,0.04247697815299034,0.003725055605173111,0.6654017567634583,0.045889291912317276,0.004365389700978994,0.6733213663101196,0.04325868934392929,0.0038554740604013205,1.9926393032073975,0.001,0.7250772714614868,0.053018614649772644,0.005976882763206959,0.7025878429412842,0.058303434401750565,0.007531832903623581,0.7054609656333923,0.05356386676430702,0.006387690082192421,2.1331257820129395
2,0.6547583937644958,0.04308125749230385,0.0038332717958837748,0.6623831391334534,0.04701331630349159,0.004593082703649998,0.6760941743850708,0.04427068680524826,0.0040164971724152565,1.9932365417480469,0.001,0.6951429843902588,0.053858671337366104,0.005720117595046759,0.704433798789978,0.05885930359363556,0.007255115080624819,0.7282313704490662,0.0544675774872303,0.006225655786693096,2.127807855606079
3,0.6520735025405884,0.04364911466836929,0.003938766662031412,0.6616745591163635,0.04702802747488022,0.004614578559994698,0.6733701229095459,0.044551245868206024,0.004081105347722769,1.9871183633804321,0.001,0.6923402547836304,0.051162827759981155,0.005813353694975376,0.6906479597091675,0.05330629646778107,0.006393907126039267,0.7001711130142212,0.051065072417259216,0.005913206841796637,2.083159923553467
4,0.6501464247703552,0.04111732542514801,0.0036199374590069056,0.6583356261253357,0.04473376274108887,0.0043275197967886925,0.6699489951133728,0.042098741978406906,0.003767438931390643,1.9784305095672607,0.001,0.6894339919090271,0.05186937749385834,0.005682423245161772,0.7106229662895203,0.05655195191502571,0.007275457493960857,0.7050310373306274,0.05289850011467934,0.006240795832127333,2.105087995529175
5,0.6460676789283752,0.04307766631245613,0.0038856184110045433,0.6574438214302063,0.04686138406395912,0.0046215117909014225,0.6707102656364441,0.04401658847928047,0.004011993296444416,1.9742215871810913,0.001,0.698222279548645,0.05824168026447296,0.0066711013205349445,0.6978141069412231,0.05859938636422157,0.007257070392370224,0.7045980095863342,0.057715706527233124,0.006751251872628927,2.1006345748901367
6,0.6468682289123535,0.04225706681609154,0.0037249636370688677,0.6537266373634338,0.045873697847127914,0.004427531734108925,0.6672783493995667,0.04325620085000992,0.003896500915288925,1.9678738117218018,0.001,0.6829413771629333,0.052086807787418365,0.005625543184578419,0.7077975273132324,0.05575219914317131,0.006642055232077837,0.7069891691207886,0.053667400032281876,0.006066907197237015,2.0977282524108887
7,0.6488201022148132,0.042676448822021484,0.0038061102386564016,0.6564241647720337,0.0465744324028492,0.004522219765931368,0.6699730157852173,0.0436762198805809,0.003956195432692766,1.9752181768417358,0.001,0.6966237425804138,0.06338685005903244,0.00754501111805439,0.6999586820602417,0.06600314378738403,0.00859719980508089,0.7106731534004211,0.06264330446720123,0.0077150845900177956,2.1072559356689453
8,0.636803925037384,0.04011757671833038,0.0034554684534668922,0.644156277179718,0.04341929405927658,0.004079353995621204,0.658341109752655,0.04082706943154335,0.0035645263269543648,1.939301609992981,0.0005,0.690775454044342,0.05319715663790703,0.005839460529386997,0.7021838426589966,0.0563083179295063,0.0066493479534983635,0.7031424641609192,0.052245914936065674,0.005768366623669863,2.096101760864258
9,0.6381520628929138,0.03942310810089111,0.0033701786305755377,0.6440073847770691,0.043060172349214554,0.004025939851999283,0.6588340401649475,0.040242746472358704,0.003492580959573388,1.9409937858581543,0.0005,0.7016101479530334,0.06686613708734512,0.008224990218877792,0.7050777077674866,0.06718495488166809,0.008803244680166245,0.7155357599258423,0.06611502915620804,0.008280781097710133,2.1222240924835205
10,0.6361427307128906,0.039347220212221146,0.0033924742601811886,0.642497181892395,0.042785998433828354,0.0040063695050776005,0.6579654812812805,0.040101308375597,0.0034947204403579235,1.9366047382354736,0.0005,0.6980160474777222,0.06241307780146599,0.007417586632072926,0.7065514922142029,0.06406021118164062,0.008164898492395878,0.7082635164260864,0.059789806604385376,0.0071668000891804695,2.112830638885498
