epoch,forecast_10m_loss,forecast_10m_mae,forecast_10m_mse,forecast_1h_loss,forecast_1h_mae,forecast_1h_mse,forecast_30m_loss,forecast_30m_mae,forecast_30m_mse,loss,lr,val_forecast_10m_loss,val_forecast_10m_mae,val_forecast_10m_mse,val_forecast_1h_loss,val_forecast_1h_mae,val_forecast_1h_mse,val_forecast_30m_loss,val_forecast_30m_mae,val_forecast_30m_mse,val_loss
0,0.3518781363964081,0.042865902185440063,0.003870428306981921,0.3601844608783722,0.04609668627381325,0.004527251236140728,0.3620956540107727,0.043908778578042984,0.00406274339184165,1.0741585493087769,0.001,0.3757427930831909,0.06986911594867706,0.008250921964645386,0.4108748733997345,0.06381530314683914,0.007866696454584599,0.37545037269592285,0.06515239924192429,0.0075486996211111546,1.1620680093765259
1,0.34977415204048157,0.04193143919110298,0.003738823113963008,0.3563183546066284,0.04534677416086197,0.0044694882817566395,0.36031413078308105,0.04288891702890396,0.003930224571377039,1.0664066076278687,0.001,0.36376333236694336,0.045965489000082016,0.004636774305254221,0.36117181181907654,0.045319877564907074,0.004768026992678642,0.37683939933776855,0.04518243670463562,0.004587723407894373,1.1017742156982422
2,0.3495112657546997,0.04160071536898613,0.0036972924135625362,0.35576194524765015,0.04477464035153389,0.004352964460849762,0.36016079783439636,0.04261559993028641,0.0038877485785633326,1.0654337406158447,0.001,0.3585500121116638,0.04811963811516762,0.005017403978854418,0.3762752413749695,0.051034826785326004,0.005860296543687582,0.368399441242218,0.04855604097247124,0.005266251973807812,1.103224754333496
3,0.3478056788444519,0.041709307581186295,0.00374401081353426,0.3562033772468567,0.04518656060099602,0.004455417860299349,0.36050814390182495,0.042836349457502365,0.003958369139581919,1.0645173788070679,0.001,0.35612303018569946,0.04695141687989235,0.004642461892217398,0.3598554730415344,0.04706684127449989,0.005152134690433741,0.36339637637138367,0.04606660455465317,0.004571179859340191,1.0793750286102295
4,0.34632983803749084,0.040253400802612305,0.0035540382377803326,0.35187798738479614,0.04334573447704315,0.004190954379737377,0.35543277859687805,0.040882658213377,0.003669995116069913,1.0536404848098755,0.001,0.36266130208969116,0.05540894344449043,0.005774657242000103,0.36414235830307007,0.053128283470869064,0.005923230201005936,0.37851232290267944,0.05433400720357895,0.005779386498034,1.1053158044815063
5,0.34457647800445557,0.040315717458724976,0.003545222571119666,0.3540188670158386,0.04397768899798393,0.004242440685629845,0.35678812861442566,0.04143485799431801,0.0037154224701225758,1.055383324623108,0.001,0.37498441338539124,0.060675766319036484,0.007016483228653669,0.3863459825515747,0.0639142245054245,0.0077903373166918755,0.40205028653144836,0.06154375523328781,0.007170467171818018,1.163380742073059
6,0.34853294491767883,0.04066259041428566,0.0036135222762823105,0.3532954752445221,0.0447906069457531,0.004477680195122957,0.35945355892181396,0.042064785957336426,0.00388350710272789,1.0612820386886597,0.001,0.38084498047828674,0.048471394926309586,0.005152901168912649,0.3972761332988739,0.053475551307201385,0.0061692302115261555,0.3919847309589386,0.05095873400568962,0.005511214025318623,1.1701056957244873
7,0.3463037312030792,0.04045407474040985,0.003574281232431531,0.35159072279930115,0.04378262162208557,0.004243770148605108,0.3552189767360687,0.041439950466156006,0.0037441065069288015,1.0531134605407715,0.001,0.3838273882865906,0.07210543006658554,0.008726402185857296,0.38951021432876587,0.07204229384660721,0.008933467790484428,0.3795199990272522,0.06791774183511734,0.007863781414926052,1.152857780456543
8,0.3406516909599304,0.0384211502969265,0.003314064349979162,0.3466739356517792,0.04158482700586319,0.003938938956707716,0.3507193326950073,0.03906895965337753,0.0034167121630162,1.0380446910858154,0.0005,0.3603428304195404,0.05630168691277504,0.005843652877956629,0.3633555769920349,0.05400684475898743,0.00605820445343852,0.3662663400173187,0.052523255348205566,0.0054528797045350075,1.0899646282196045
9,0.3385676145553589,0.03795022889971733,0.003253690665587783,0.34584423899650574,0.04120451584458351,0.0038794302381575108,0.34968140721321106,0.03878556564450264,0.0033721947111189365,1.0340932607650757,0.0005,0.3584343492984772,0.04511759802699089,0.004496895708143711,0.3601865768432617,0.04634509235620499,0.005090771242976189,0.36236372590065,0.04349926486611366,0.004380073398351669,1.0809844732284546
10,0.3381309509277344,0.037576835602521896,0.0032118922099471092,0.3447703421115875,0.04064648970961571,0.0037985059898346663,0.3496716320514679,0.038209281861782074,0.003294141963124275,1.0325731039047241,0.0005,0.3534727990627289,0.04283225163817406,0.0041418797336518764,0.3594468832015991,0.045525260269641876,0.005112858023494482,0.36103948950767517,0.0419914647936821,0.0041918568313121796,1.0739593505859375
11,0.33819979429244995,0.037588924169540405,0.0032180831767618656,0.3436465859413147,0.04114237427711487,0.0038591730408370495,0.3483566343784332,0.038515977561473846,0.0033464098814874887,1.0302032232284546,0.0005,0.36788979172706604,0.06341957300901413,0.007284143473953009,0.3677692711353302,0.060238659381866455,0.007075573317706585,0.3713047504425049,0.058778442442417145,0.006560163572430611,1.106963872909546
