epoch,forecast_10m_loss,forecast_10m_mae,forecast_10m_mse,forecast_1h_loss,forecast_1h_mae,forecast_1h_mse,forecast_30m_loss,forecast_30m_mae,forecast_30m_mse,loss,lr,val_forecast_10m_loss,val_forecast_10m_mae,val_forecast_10m_mse,val_forecast_1h_loss,val_forecast_1h_mae,val_forecast_1h_mse,val_forecast_30m_loss,val_forecast_30m_mae,val_forecast_30m_mse,val_loss
0,0.28062328696250916,0.04091852158308029,0.0035801464691758156,0.29482272267341614,0.043451834470033646,0.004092684481292963,0.289572149515152,0.04178991541266441,0.0036624958738684654,0.865018367767334,0.001,0.375842422246933,0.049476258456707,0.004299169406294823,0.38056594133377075,0.04788259416818619,0.004618959967046976,0.37880486249923706,0.04317324236035347,0.003661966882646084,1.1352133750915527
1,0.281296044588089,0.04051801934838295,0.003537421813234687,0.29487738013267517,0.0431506372988224,0.004047054797410965,0.2896573543548584,0.04143327847123146,0.003638218389824033,0.8658304214477539,0.001,0.40176716446876526,0.07530996948480606,0.00847594439983368,0.4002302587032318,0.07392016798257828,0.00858407560735941,0.41082483530044556,0.07470352202653885,0.008567653596401215,1.2128220796585083
2,0.2788897156715393,0.040254853665828705,0.0035427547991275787,0.2932868003845215,0.04233676195144653,0.003955874592065811,0.28773531317710876,0.04079485684633255,0.00357753480784595,0.8599115610122681,0.001,0.384188711643219,0.05902380868792534,0.005617602728307247,0.3920711874961853,0.06720427423715591,0.007297421805560589,0.3830428421497345,0.05217220261693001,0.004725086968392134,1.1593024730682373
3,0.2791799008846283,0.04108317196369171,0.0036192238330841064,0.2961501479148865,0.04289710521697998,0.003962384536862373,0.28990602493286133,0.04146333783864975,0.0036226212978363037,0.8652362823486328,0.001,0.4619685113430023,0.07053399831056595,0.008146499283611774,0.4679877758026123,0.07609595358371735,0.00946440827101469,0.4824545681476593,0.06180259957909584,0.0065963659435510635,1.4124109745025635
4,0.2772550582885742,0.039879199117422104,0.0034532230347394943,0.29207050800323486,0.04176528751850128,0.003800569800660014,0.2870182693004608,0.04038633778691292,0.0034546717070043087,0.8563438653945923,0.001,0.389164000749588,0.06970737874507904,0.007875806652009487,0.40844595432281494,0.08221377432346344,0.010543632321059704,0.39495936036109924,0.06950202584266663,0.00792465079575777,1.1925691366195679
5,0.2716079354286194,0.03843316808342934,0.003304986748844385,0.28802555799484253,0.040010932832956314,0.003610011423006654,0.2812976837158203,0.03856044262647629,0.003271187422797084,0.8409314155578613,0.0005,0.3944339454174042,0.0633452981710434,0.006474375259131193,0.3946918845176697,0.0732036903500557,0.008434991352260113,0.39227259159088135,0.0583210289478302,0.005854461342096329,1.181398630142212
6,0.2718241810798645,0.03794455528259277,0.0032349247485399246,0.2868172526359558,0.0400155708193779,0.0036274120211601257,0.28107360005378723,0.03827720880508423,0.003227995242923498,0.8397154808044434,0.0005,0.3951396048069,0.059687159955501556,0.00574226351454854,0.39638373255729675,0.06368393450975418,0.006837020628154278,0.3940766751766205,0.05186301842331886,0.004729487933218479,1.18559992313385
7,0.27015557885169983,0.03820379450917244,0.0032837768085300922,0.2853240966796875,0.04022033140063286,0.003650407772511244,0.28085848689079285,0.03838139399886131,0.0032543211709707975,0.8363384008407593,0.0005,0.39866921305656433,0.07183922082185745,0.008008348755538464,0.39561963081359863,0.07722717523574829,0.009135877713561058,0.40104028582572937,0.060675423592329025,0.006124958861619234,1.1953290700912476
8,0.27070099115371704,0.03819014132022858,0.0032882532104849815,0.28574445843696594,0.03994905948638916,0.00362061383202672,0.280320405960083,0.03834417462348938,0.003236835589632392,0.8367661833763123,0.0005,0.3892228901386261,0.06088278070092201,0.006153517868369818,0.38913702964782715,0.0639500766992569,0.0069322288036346436,0.3899224102497101,0.057999104261398315,0.005772821605205536,1.1682825088500977
9,0.26819947361946106,0.03707042708992958,0.0031388727948069572,0.28195837140083313,0.03912338986992836,0.003511228132992983,0.27690041065216064,0.03736096993088722,0.0031407494097948074,0.8270586133003235,0.00025,0.4122152626514435,0.07696811109781265,0.009079527109861374,0.41159552335739136,0.0794583186507225,0.009913240559399128,0.40332940220832825,0.06248881667852402,0.006431137677282095,1.2271400690078735
10,0.2662675976753235,0.03698810935020447,0.003149441909044981,0.28211504220962524,0.038695238530635834,0.0034627793356776237,0.2762466073036194,0.03703673183917999,0.0031149694696068764,0.8246291875839233,0.00025,0.39189842343330383,0.06915789842605591,0.007476666010916233,0.3920733332633972,0.07392539083957672,0.008832949213683605,0.39030447602272034,0.05198128893971443,0.004914688412100077,1.174276351928711
