Datetime,Open,High,Low,Close,Volume
2025-12-11 09:20:00+05:30,1672.5,1677.0,1670.0,1673.800048828125,37432
2025-12-11 09:25:00+05:30,1673.800048828125,1676.5,1671.5,1674.699951171875,13509
2025-12-11 09:30:00+05:30,1674.699951171875,1674.699951171875,1667.4000244140625,1669.4000244140625,36615
2025-12-11 09:35:00+05:30,1669.4000244140625,1669.699951171875,1655.300048828125,1655.9000244140625,21300
2025-12-11 09:40:00+05:30,1655.300048828125,1659.699951171875,1655.199951171875,1657.300048828125,14537
2025-12-11 09:45:00+05:30,1657.5999755859375,1657.5999755859375,1649.199951171875,1654.800048828125,19276
2025-12-11 09:50:00+05:30,1654.4000244140625,1654.5,1650.4000244140625,1653.4000244140625,9611
2025-12-11 09:55:00+05:30,1653.199951171875,1656.0,1651.4000244140625,1652.0,6809
2025-12-11 10:00:00+05:30,1652.5999755859375,1657.800048828125,1652.300048828125,1656.9000244140625,6102
2025-12-11 10:05:00+05:30,1656.5999755859375,1659.800048828125,1654.699951171875,1659.300048828125,10808
2025-12-11 10:10:00+05:30,1659.4000244140625,1660.9000244140625,1657.5,1660.5999755859375,19960
2025-12-11 10:15:00+05:30,1660.800048828125,1662.5,1659.699951171875,1661.199951171875,18883
2025-12-11 10:20:00+05:30,1661.0999755859375,1661.0999755859375,1658.300048828125,1660.4000244140625,6686
2025-12-11 10:25:00+05:30,1660.4000244140625,1662.800048828125,1659.199951171875,1662.800048828125,7145
2025-12-11 10:30:00+05:30,1662.300048828125,1662.9000244140625,1660.4000244140625,1661.199951171875,10993
2025-12-11 10:35:00+05:30,1661.699951171875,1663.5,1660.0999755859375,1662.4000244140625,15788
2025-12-11 10:40:00+05:30,1662.4000244140625,1664.9000244140625,1661.5,1662.0999755859375,20864
2025-12-11 10:45:00+05:30,1662.0999755859375,1663.300048828125,1662.0,1663.199951171875,22266
2025-12-11 10:50:00+05:30,1662.699951171875,1664.800048828125,1662.699951171875,1664.0999755859375,4878
2025-12-11 10:55:00+05:30,1664.0999755859375,1664.0999755859375,1660.9000244140625,1660.9000244140625,41706
2025-12-11 11:00:00+05:30,1660.5999755859375,1662.0,1658.5,1659.300048828125,13194
2025-12-11 11:05:00+05:30,1659.300048828125,1662.0,1656.699951171875,1656.699951171875,106498
2025-12-11 11:10:00+05:30,1656.4000244140625,1660.9000244140625,1656.0999755859375,1660.5,23675
2025-12-11 11:15:00+05:30,1660.5,1662.9000244140625,1658.9000244140625,1662.9000244140625,25405
2025-12-11 11:20:00+05:30,1663.0,1663.9000244140625,1661.800048828125,1662.5,5611
2025-12-11 11:25:00+05:30,1662.4000244140625,1664.0,1660.800048828125,1661.5999755859375,6374
2025-12-11 11:30:00+05:30,1661.5999755859375,1662.800048828125,1660.5,1661.5,9306
