Datetime,Close,High,Low,Open,Volume
2025-12-10 09:20:00+05:30,1537.800048828125,1539.4000244140625,1537.0999755859375,1539.199951171875,124923
2025-12-10 09:25:00+05:30,1539.300048828125,1539.4000244140625,1537.0,1537.800048828125,117526
2025-12-10 09:30:00+05:30,1539.0,1540.4000244140625,1537.800048828125,1539.4000244140625,108603
2025-12-10 09:35:00+05:30,1538.300048828125,1541.0,1538.0999755859375,1539.0,170641
2025-12-10 09:40:00+05:30,1537.5999755859375,1538.5,1537.0999755859375,1538.5,54286
2025-12-10 09:45:00+05:30,1536.699951171875,1539.5,1536.300048828125,1537.5999755859375,75243
2025-12-10 09:50:00+05:30,1536.699951171875,1537.199951171875,1535.699951171875,1536.199951171875,45802
2025-12-10 09:55:00+05:30,1533.9000244140625,1536.699951171875,1533.199951171875,1536.699951171875,45230
2025-12-10 10:00:00+05:30,1535.0999755859375,1535.5,1534.0,1534.0999755859375,32485
2025-12-10 10:05:00+05:30,1537.699951171875,1539.0999755859375,1535.0999755859375,1535.0999755859375,75960
2025-12-10 10:10:00+05:30,1541.699951171875,1542.9000244140625,1537.9000244140625,1538.199951171875,160999
2025-12-10 10:15:00+05:30,1541.0,1544.5,1540.4000244140625,1541.699951171875,149869
2025-12-10 10:20:00+05:30,1542.0,1542.5,1540.9000244140625,1541.5999755859375,33237
2025-12-10 10:25:00+05:30,1539.5,1543.0,1539.0999755859375,1541.5999755859375,88439
2025-12-10 10:30:00+05:30,1546.300048828125,1547.199951171875,1539.0999755859375,1539.5999755859375,299853
2025-12-10 10:35:00+05:30,1545.300048828125,1547.5,1545.300048828125,1546.5,143952
2025-12-10 10:40:00+05:30,1546.0,1546.5,1543.5999755859375,1545.5,117099
2025-12-10 10:45:00+05:30,1545.0,1546.699951171875,1544.199951171875,1546.0,75350
2025-12-10 10:50:00+05:30,1543.5,1545.199951171875,1543.0,1545.0,53259
2025-12-10 10:55:00+05:30,1541.0999755859375,1543.5,1541.0999755859375,1543.5,69388
2025-12-10 11:00:00+05:30,1544.5999755859375,1545.0999755859375,1540.5999755859375,1541.300048828125,112753
2025-12-10 11:05:00+05:30,1545.4000244140625,1545.5999755859375,1544.0,1544.300048828125,97717
2025-12-10 11:10:00+05:30,1546.5,1546.9000244140625,1545.0,1545.4000244140625,124335
2025-12-10 11:15:00+05:30,1545.199951171875,1546.5,1545.0,1546.5,66844
2025-12-10 11:20:00+05:30,1545.0,1545.800048828125,1544.9000244140625,1545.5,84276
2025-12-10 11:25:00+05:30,1545.0,1545.5,1545.0,1545.0,108061
2025-12-10 11:30:00+05:30,1545.0999755859375,1545.5,1544.9000244140625,1545.0999755859375,89899
2025-12-10 11:35:00+05:30,1545.0,1546.0,1545.0,1545.0999755859375,164488
2025-12-10 11:40:00+05:30,1543.699951171875,1546.0,1542.699951171875,1545.0999755859375,107744
2025-12-10 11:45:00+05:30,1542.199951171875,1544.0,1542.0,1543.699951171875,55863
2025-12-10 11:50:00+05:30,1542.4000244140625,1543.5,1542.0,1542.199951171875,85923
2025-12-10 11:55:00+05:30,1542.4000244140625,1543.0,1541.9000244140625,1542.4000244140625,72054
2025-12-10 12:00:00+05:30,1540.5999755859375,1542.4000244140625,1539.300048828125,1542.300048828125,96297
2025-12-10 12:05:00+05:30,1539.199951171875,1542.9000244140625,1539.199951171875,1540.5999755859375,84367
2025-12-10 12:10:00+05:30,1538.300048828125,1540.199951171875,1537.5,1539.199951171875,76445
2025-12-10 12:15:00+05:30,1538.699951171875,1538.9000244140625,1537.5,1538.5,46018
2025-12-10 12:20:00+05:30,1539.0,1539.5,1538.0999755859375,1538.5999755859375,52713
2025-12-10 12:25:00+05:30,1538.5,1539.300048828125,1537.5,1539.0999755859375,60759
2025-12-10 12:30:00+05:30,1537.300048828125,1538.800048828125,1536.5999755859375,1538.4000244140625,79849
2025-12-10 12:35:00+05:30,1536.0999755859375,1537.5,1535.5,1537.300048828125,85053
2025-12-10 12:40:00+05:30,1536.199951171875,1537.199951171875,1535.5,1535.9000244140625,61804
2025-12-10 12:45:00+05:30,1537.800048828125,1538.0,1535.9000244140625,1536.199951171875,62740
2025-12-10 12:50:00+05:30,1537.199951171875,1538.0,1536.5,1537.5,34822
2025-12-10 12:55:00+05:30,1538.0,1538.5,1537.300048828125,1537.300048828125,51070
2025-12-10 13:00:00+05:30,1537.9000244140625,1538.300048828125,1537.5,1537.9000244140625,22470
2025-12-10 13:05:00+05:30,1537.9000244140625,1538.0,1537.0,1537.9000244140625,38366
2025-12-10 13:10:00+05:30,1537.199951171875,1538.0999755859375,1537.0,1537.9000244140625,32259
2025-12-10 13:15:00+05:30,1538.5999755859375,1538.5999755859375,1537.0,1537.4000244140625,47904
2025-12-10 13:20:00+05:30,1539.0,1539.4000244140625,1537.699951171875,1538.5999755859375,74232
2025-12-10 13:25:00+05:30,1539.699951171875,1539.800048828125,1538.0999755859375,1538.9000244140625,70601
2025-12-10 13:30:00+05:30,1539.5,1540.0,1539.199951171875,1539.5,48605
2025-12-10 13:35:00+05:30,1541.0999755859375,1542.699951171875,1539.199951171875,1539.4000244140625,150696
2025-12-10 13:40:00+05:30,1541.0999755859375,1543.0,1541.0999755859375,1541.4000244140625,65463
2025-12-10 13:45:00+05:30,1541.5999755859375,1542.300048828125,1540.800048828125,1541.5,68885
2025-12-10 13:50:00+05:30,1541.699951171875,1542.5,1540.300048828125,1541.5999755859375,121147
2025-12-10 13:55:00+05:30,1540.199951171875,1541.9000244140625,1539.9000244140625,1541.9000244140625,55393
2025-12-10 14:00:00+05:30,1538.0,1540.5,1537.699951171875,1540.199951171875,181433
2025-12-10 14:05:00+05:30,1538.4000244140625,1538.9000244140625,1537.0999755859375,1538.199951171875,104094
2025-12-10 14:10:00+05:30,1538.0999755859375,1538.699951171875,1537.5,1538.4000244140625,59872
2025-12-10 14:15:00+05:30,1537.5999755859375,1539.0999755859375,1537.5,1538.0,77466
2025-12-10 14:20:00+05:30,1536.5,1538.0,1536.199951171875,1538.0,72967
2025-12-10 14:25:00+05:30,1536.0,1537.0999755859375,1535.5,1536.9000244140625,81096
2025-12-10 14:30:00+05:30,1538.800048828125,1539.0999755859375,1535.9000244140625,1535.9000244140625,268196
2025-12-10 14:35:00+05:30,1538.0,1539.0,1537.199951171875,1538.800048828125,90058
2025-12-10 14:40:00+05:30,1538.0999755859375,1538.4000244140625,1537.5,1538.0,84916
2025-12-10 14:45:00+05:30,1538.5999755859375,1538.9000244140625,1537.800048828125,1538.199951171875,76468
2025-12-10 14:50:00+05:30,1537.699951171875,1539.199951171875,1537.5,1538.699951171875,106249
2025-12-10 14:55:00+05:30,1537.9000244140625,1538.4000244140625,1536.5,1537.699951171875,84439
2025-12-10 15:00:00+05:30,1538.300048828125,1539.199951171875,1537.9000244140625,1537.9000244140625,249613
2025-12-10 15:05:00+05:30,1537.800048828125,1538.800048828125,1537.5999755859375,1538.300048828125,243009
2025-12-10 15:10:00+05:30,1538.300048828125,1538.5,1537.699951171875,1537.699951171875,209071
2025-12-10 15:15:00+05:30,1537.0999755859375,1538.699951171875,1537.0,1538.4000244140625,252224
2025-12-10 15:20:00+05:30,1533.5999755859375,1537.199951171875,1533.0,1537.0,299824
2025-12-10 15:25:00+05:30,1533.5,1534.9000244140625,1532.0999755859375,1533.5,253238
2025-12-11 09:20:00+05:30,1532.199951171875,1535.800048828125,1531.5,1535.0999755859375,70341
